"","album_type","album_release_date","album_release_year","danceability","energy","key","speechiness","valence","tempo","track_id","artists","duration_ms","track_name","album_name","mode_name","key_mode","artist_ids","track_popularity"
"400","single","2017-11-03",2017,0.946,0.671,6,0.175,0.71,119.999,"5V1fxJi66v7y74F0Ghda8v","J Balvin;Willy William;HUGEL",208366,"Mi Gente - Hugel Remix","Mi Gente (Hugel Remix)","minor","F# minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;5PlfkPxwCpRRWQJBxCa0By",36
"401","single","2017-11-03",2017,0.948,0.673,9,0.182,0.785,119.974,"7w1RxkQtEwKYEoyQuaxfXW","J Balvin;Willy William;HUGEL",208773,"Mi Gente - Hugel Remix","Mi Gente (Hugel Remix)","major","A major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;5PlfkPxwCpRRWQJBxCa0By",53
"402","single","2017-11-03",2017,0.946,0.671,6,0.175,0.71,119.999,"1fftHF7uY6JJkQcV6gFGXs","J Balvin;Willy William;HUGEL",208366,"Mi Gente - Hugel Remix","Mi Gente (Hugel Remix)","minor","F# minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;5PlfkPxwCpRRWQJBxCa0By",23
"403","single","2017-11-03",2017,0.731,0.919,11,0.0941,0.113,125.043,"037LkiZ6uIh7i9iauSHCXv","J Balvin;Willy William;Paulinho Moska",288000,"Mi Gente - Moska Remix","Mi Gente (Moska Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;50sWvKw2zsmX9lmcPWmJaT",20
"404","single","2017-11-03",2017,0.732,0.904,11,0.0964,0.117,125.024,"3vRdQlLfGKMQ8M0W9t1eY0","J Balvin;Willy William;Moska",290120,"Mi Gente - Moska Remix","Mi Gente (Moska Remix)","major","B major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;6NBmvsGqfuZot7dpUcsWY7",10
"405","single","2017-11-03",2017,0.732,0.904,11,0.0964,0.117,125.024,"2rvWCKztkmDLzN3HOOteHv","J Balvin;Willy William;MOSKA",290120,"Mi Gente - Moska Remix","Mi Gente (Moska Remix)","major","B major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;1rVo9h17cHhWerDiZj0yXH",18
"406","single","2017-11-03",2017,0.732,0.918,11,0.0957,0.112,125.044,"6aemIvNQ4VchMJdQTdaXBs","J Balvin;Willy William;MOSKA",288000,"Mi Gente - Moska Remix","Mi Gente (Moska Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;1rVo9h17cHhWerDiZj0yXH",11
"407","single","2017-11-03",2017,0.671,0.91,11,0.0701,0.395,124.97,"2WzIa6t6mjcbglPreN6gFi","J Balvin;Willy William;Alesso",213360,"Mi Gente - Alesso Remix","Mi Gente (Alesso Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;4AVFqumd2ogHFlRbKIjp1t",10
"408","single","2017-11-03",2017,0.798,0.864,11,0.106,0.867,127.996,"1COVw4z8vE4v4XhqfH5uED","J Balvin;Willy William;Cedric Gervais",269261,"Mi Gente - Cedric Gervais Remix","Mi Gente (Cedric Gervais Remix)","major","B major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;4Wjf8diP59VmPG7fi4y724",6
"409","single","2017-11-03",2017,0.7,0.901,2,0.0754,0.543,109.984,"4KmNogRyhttKr7ZKXQuX3f","J Balvin;Willy William;Dillon Francis",205090,"Mi Gente - Dillon Francis Remix","Mi Gente (Dillon Francis Remix)","major","D major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;5R3Hr2cnCCjt220Jmt2xLf",19
"410","single","2017-11-03",2017,0.7,0.901,2,0.0754,0.543,109.984,"3E8Ha5xTe0hTRpO0MxAaIU","J Balvin;Willy William;Dillon Francis",205090,"Mi Gente - Dillon Francis Remix","Mi Gente (Dillon Francis Remix)","major","D major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;5R3Hr2cnCCjt220Jmt2xLf",7
"411","single","2017-11-03",2017,0.783,0.897,11,0.107,0.692,108.019,"4In0zw7kROXhUEoMXSVVlu","J Balvin;Willy William;Henry Fong",215555,"Mi Gente - Henry Fong Remix","Mi Gente (Henry Fong Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;3nALc9PyUfe6CO3EY9bNhH",1
"412","single","2017-11-03",2017,0.717,0.954,11,0.256,0.434,127.999,"2SIayLL6tsh0YlItjEv11q","J Balvin;Willy William;Steve Aoki",236250,"Mi Gente - Steve Aoki Remix","Mi Gente (Steve Aoki Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;77AiFEVeAVj2ORpC85QVJs",18
"413","single","2017-11-03",2017,0.765,0.662,11,0.0467,0.623,126.006,"6rpwlBFQn7NG7hATkzHu6s","J Balvin;Willy William;Sunnery James & Ryan Marciano",238095,"Mi Gente - Sunnery James & Ryan Marciano Remix","Mi Gente (Sunnery James & Ryan Marciano Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;7kABWMhjA5GIl9PBEasBPt",2
"414","single","2017-10-31",2017,0.671,0.91,11,0.0701,0.395,124.97,"31mIlXknEVDnxgsMuU2tC5","J Balvin;Willy William",213360,"Mi Gente - Alesso Remix","Mi Gente (Alesso Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",4
"415","single","2017-10-31",2017,0.798,0.864,11,0.106,0.867,127.996,"50KQH6oKe6EZESQJOjpM4r","J Balvin;Willy William;Cedric Gervais",269261,"Mi Gente - Cedric Gervais Remix","Mi Gente (Cedric Gervais Remix)","major","B major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;4Wjf8diP59VmPG7fi4y724",2
"416","single","2017-10-31",2017,0.7,0.901,2,0.0754,0.543,109.984,"2SfvMMlv4VvXWYuGosUOH2","J Balvin;Willy William;Dillon Francis",205090,"Mi Gente - Dillon Francis Remix","Mi Gente (Dillon Francis Remix)","major","D major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;5R3Hr2cnCCjt220Jmt2xLf",1
"417","single","2017-10-31",2017,0.783,0.897,11,0.107,0.692,108.019,"02TFaNn6nF77OmITj24L18","J Balvin;Willy William",215555,"Mi Gente - Henry Fong Remix","Mi Gente (Henry Fong Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",0
"418","single","2017-10-31",2017,0.717,0.954,11,0.256,0.434,127.999,"3NQjbS8vUrdD4X5nbMo2re","J Balvin;Willy William;Steve Aoki",236250,"Mi Gente - Steve Aoki Remix","Mi Gente (Steve Aoki Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;77AiFEVeAVj2ORpC85QVJs",7
"419","single","2017-10-31",2017,0.765,0.662,11,0.0467,0.623,126.006,"6VPPZhq03IDPOOHCrCJBxE","J Balvin;Willy William;Sunnery James & Ryan Marciano",238095,"Mi Gente - Sunnery James & Ryan Marciano Remix","Mi Gente (Sunnery James & Ryan Marciano Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;7kABWMhjA5GIl9PBEasBPt",0
"420","single","2017-10-30",2017,0.603,0.93,11,0.0979,0.601,74.978,"33SzvTUsc1tQReXye0sD2U","J Balvin;Willy William",200720,"Mi Gente - Aazar Remix","Mi Gente (Aazar Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",1
"421","single","2017-10-30",2017,0.733,0.904,11,0.0964,0.119,125.027,"60LIENFwJWDFnlV9vU6fmH","J Balvin;Willy William",290120,"Mi Gente - Moska Remix","Mi Gente (Moska Remix)","major","B major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",7
"422","single","2017-10-30",2017,0.673,0.899,11,0.0702,0.407,124.975,"3hqkFqF0KlYamNdX3AgQ6U","J Balvin;Willy William",216360,"Mi Gente - Alesso Remix","Mi Gente (Alesso Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",7
"423","single","2017-10-30",2017,0.794,0.856,11,0.105,0.881,127.982,"27w5BqRrgOgDA2FwJ5Otgz","J Balvin;Willy William",272253,"Mi Gente - Cedric Gervais Remix","Mi Gente (Cedric Gervais Remix)","major","B major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",3
"424","single","2017-10-30",2017,0.716,0.882,2,0.0674,0.522,109.97,"28VEU3wualIzdVngOpGRzZ","J Balvin;Willy William",208093,"Mi Gente - Dillon Francis Remix","Mi Gente (Dillon Francis Remix)","major","D major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",3
"425","single","2017-10-30",2017,0.783,0.89,11,0.0985,0.71,108.06,"6R3tXue2YtGdcwfuz1ND6N","J Balvin;Willy William",218560,"Mi Gente - Henry Fong Remix","Mi Gente (Henry Fong Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",0
"426","single","2017-10-30",2017,0.718,0.95,11,0.246,0.528,127.997,"0nJm1BT5Hya0zdABNJ6PQm","J Balvin;Willy William",236266,"Mi Gente - Steve Aoki Remix","Mi Gente (Steve Aoki Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",8
"427","single","2017-10-30",2017,0.776,0.64,11,0.0451,0.598,126.015,"4ItohW9QW9ImmP8aGmt9sh","J Balvin;Willy William",238106,"Mi Gente - James & Ryan Marciano Remix","Mi Gente (James & Ryan Marciano Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",1
"428","single","2017-10-27",2017,0.671,0.91,11,0.0701,0.395,124.97,"4uLObuemgRYF5b96UpqjH3","J Balvin;Willy William;Alesso",213360,"Mi Gente - Alesso Remix","Mi Gente (with Willy William) [Alesso Remix]","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;4AVFqumd2ogHFlRbKIjp1t",6
"429","single","2017-10-27",2017,0.796,0.861,11,0.105,0.865,127.983,"3b9urx4ZMvSONfYMJ71BH7","J Balvin;Willy William;Cedric Gervais",269261,"Mi Gente - Cedric Gervais Remix","Mi Gente (with Willy William) [Cedric Gervais Remix]","major","B major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;4Wjf8diP59VmPG7fi4y724",3
"430","single","2017-10-23",2017,0.671,0.91,11,0.0701,0.395,124.97,"2L798rjL2HQYga1evDSkAj","J Balvin;Willy William;Alesso",213360,"Mi Gente - Alesso Remix","Mi Gente (Alesso Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;4AVFqumd2ogHFlRbKIjp1t",11
"431","single","2017-10-23",2017,0.797,0.861,11,0.106,0.85,127.98,"1tYsH3lDikzsflPpQ0txW9","J Balvin;Willy William;Cedric Gervais",269261,"Mi Gente - Cedric Gervais Remix","Mi Gente (Cedric Gervais Remix)","major","B major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;4Wjf8diP59VmPG7fi4y724",13
"432","single","2017-10-23",2017,0.7,0.901,2,0.0754,0.543,109.984,"3EIohwNc7vrsK7MUeGRo5E","J Balvin;Willy William;Dillon Francis",205090,"Mi Gente - Dillon Francis Remix","Mi Gente (Dillon Francis Remix)","major","D major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;5R3Hr2cnCCjt220Jmt2xLf",4
"433","single","2017-10-23",2017,0.783,0.897,11,0.107,0.692,108.019,"4inwuGCtyoT0FOmXykQsZk","J Balvin;Willy William;Henry Fong",215555,"Mi Gente - Henry Fong Remix","Mi Gente (Henry Fong Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;3nALc9PyUfe6CO3EY9bNhH",2
"434","single","2017-10-23",2017,0.717,0.954,11,0.256,0.434,127.999,"3TnXZGha4jIzJiUqpHmrpm","J Balvin;Willy William;Steve Aoki",236250,"Mi Gente - Steve Aoki Remix","Mi Gente (Steve Aoki Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;77AiFEVeAVj2ORpC85QVJs",18
"435","single","2017-10-23",2017,0.767,0.663,11,0.0464,0.59,126.006,"2yMQ9OTQb1qhvlNaU2c5vd","J Balvin;Willy William;Sunnery James & Ryan Marciano",238095,"Mi Gente - Sunnery James & Ryan Marciano Remix","Mi Gente (Sunnery James & Ryan Marciano Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;7kABWMhjA5GIl9PBEasBPt",5
"436","single","2017-10-20",2017,0.671,0.91,11,0.0701,0.395,124.97,"57933nGoPk2h1sRrsMELpJ","J Balvin;Willy William;Alesso",213360,"Mi Gente - Alesso Remix","Mi Gente (Alesso Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;4AVFqumd2ogHFlRbKIjp1t",27
"437","single","2017-10-20",2017,0.67,0.9,11,0.0725,0.392,124.968,"4ohMD1wzaaOC2I6jSGFMeP","J Balvin;Willy William;Alesso",213760,"Mi Gente - Alesso Remix","Mi Gente (Alesso Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;4AVFqumd2ogHFlRbKIjp1t",49
"438","single","2017-10-20",2017,0.671,0.91,11,0.0701,0.395,124.97,"57JGoAQIsgLJcGeQ5AmORI","J Balvin;Willy William;Alesso",213360,"Mi Gente - Alesso Remix","Mi Gente (Alesso Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;4AVFqumd2ogHFlRbKIjp1t",14
"439","single","2017-10-20",2017,0.797,0.862,11,0.102,0.867,127.999,"71uiOC9BjtKy1bKAqdUrxx","J Balvin;Willy William;Cedric Gervais",269666,"Mi Gente - Cedric Gervais Remix","Mi Gente (Cedric Gervais Remix)","major","B major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;4Wjf8diP59VmPG7fi4y724",44
"440","single","2017-10-20",2017,0.798,0.865,11,0.107,0.868,127.984,"1tCcx5CWpjbl9MT34a2kXh","J Balvin;Willy William;Cedric Gervais",269261,"Mi Gente - Cedric Gervais Remix","Mi Gente (Cedric Gervais Remix)","major","B major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;4Wjf8diP59VmPG7fi4y724",17
"441","single","2017-10-20",2017,0.798,0.864,11,0.106,0.867,127.996,"30HRDlhCOENLR1o4LRF8mF","J Balvin;Willy William;Cedric Gervais",269261,"Mi Gente - Cedric Gervais Remix","Mi Gente (Cedric Gervais Remix)","major","B major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;4Wjf8diP59VmPG7fi4y724",19
"442","single","2017-10-20",2017,0.716,0.889,2,0.0669,0.558,109.974,"3I9Hc2042AjwkkNBI9HWE1","J Balvin;Willy William;Dillon Francis",205493,"Mi Gente - Dillon Francis Remix","Mi Gente (Dillon Francis Remix)","major","D major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;5R3Hr2cnCCjt220Jmt2xLf",42
"443","single","2017-10-20",2017,0.7,0.901,2,0.0754,0.543,109.984,"499u67YwxiW35Y4Tac3vS4","J Balvin;Willy William;Dillon Francis",205090,"Mi Gente - Dillon Francis Remix","Mi Gente (Dillon Francis Remix)","major","D major","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;5R3Hr2cnCCjt220Jmt2xLf",10
"444","single","2017-10-20",2017,0.782,0.895,11,0.103,0.71,108.052,"15yYbKte2UZPbRgN0Pp5Yv","J Balvin;Willy William;Henry Fong",215960,"Mi Gente - Henry Fong Remix","Mi Gente (Henry Fong Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;3nALc9PyUfe6CO3EY9bNhH",27
"445","single","2017-10-20",2017,0.783,0.897,11,0.107,0.692,108.019,"6UPEBD01grosofYtO4ExeV","J Balvin;Willy William;Henry Fong",215555,"Mi Gente - Henry Fong Remix","Mi Gente (Henry Fong Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;3nALc9PyUfe6CO3EY9bNhH",7
"446","single","2017-10-20",2017,0.783,0.897,11,0.107,0.692,108.019,"5aNcPHP77UbQw304a36chn","J Balvin;Willy William;Henry Fong",215555,"Mi Gente - Henry Fong Remix","Mi Gente (Henry Fong Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;3nALc9PyUfe6CO3EY9bNhH",6
"447","single","2017-10-20",2017,0.717,0.954,11,0.256,0.434,127.999,"0UK9mR7Qeksrm8LOaAvqeA","J Balvin;Willy William;Steve Aoki",236250,"Mi Gente - Steve Aoki Remix","Mi Gente (Steve Aoki Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;77AiFEVeAVj2ORpC85QVJs",27
"448","single","2017-10-20",2017,0.72,0.953,11,0.245,0.554,127.991,"6tK77Y61ZxGga7uCbMaEI1","J Balvin;Willy William;Steve Aoki",236653,"Mi Gente - Steve Aoki Remix","Mi Gente (Steve Aoki Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;77AiFEVeAVj2ORpC85QVJs",52
"449","single","2017-10-20",2017,0.717,0.954,11,0.256,0.434,127.999,"1aHQYdIy1ILLap3GL3yHzw","J Balvin;Willy William;Steve Aoki",236250,"Mi Gente - Steve Aoki Remix","Mi Gente (Steve Aoki Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;77AiFEVeAVj2ORpC85QVJs",24
"450","single","2017-10-20",2017,0.759,0.661,11,0.0507,0.535,126.044,"4AA1VRQaiDZLcZKdhKncSZ","J Balvin;Willy William;Sunnery James & Ryan Marciano",238506,"Mi Gente - Sunnery James & Ryan Marciano Remix","Mi Gente (Sunnery James & Ryan Marciano Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;7kABWMhjA5GIl9PBEasBPt",28
"451","single","2017-10-20",2017,0.768,0.662,11,0.0468,0.591,126.001,"1YhtVCelmNa20WfjXoBYOY","J Balvin;Willy William;Sunnery James & Ryan Marciano",238095,"Mi Gente - Sunnery James & Ryan Marciano Remix","Mi Gente (Sunnery James & Ryan Marciano Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;7kABWMhjA5GIl9PBEasBPt",10
"452","single","2017-10-20",2017,0.765,0.662,11,0.0467,0.623,126.006,"0tVFPyygtrJTAd1HQzQpxu","J Balvin;Willy William;Sunnery James & Ryan Marciano",238095,"Mi Gente - Sunnery James & Ryan Marciano Remix","Mi Gente (Sunnery James & Ryan Marciano Remix)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;7kABWMhjA5GIl9PBEasBPt",8
"453","single","2017-09-28",2017,0.759,0.716,11,0.0818,0.469,105.021,"0SjzIvde8QyAGeXwOgy9rs","J Balvin;Willy William;Beyoncé",209733,"Mi Gente (feat. Beyoncé)","Mi Gente (feat. Beyoncé)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;6vWDO969PvNqNYHIOW5v0m",48
"454","single","2017-09-28",2017,0.759,0.716,11,0.0818,0.469,105.021,"1DoK3CdipMjplLk5LXUdcp","J Balvin;Willy William;Beyoncé",209733,"Mi Gente (feat. Beyoncé)","Mi Gente (feat. Beyoncé)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;6vWDO969PvNqNYHIOW5v0m",66
"455","single","2017-09-28",2017,0.759,0.716,11,0.0818,0.469,105.009,"0GzmMQizDeA2NVMUaZksv0","J Balvin;Willy William;Beyoncé",209733,"Mi Gente (feat. Beyoncé)","Mi Gente (feat. Beyoncé)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;6vWDO969PvNqNYHIOW5v0m",60
"456","single","2017-09-28",2017,0.748,0.708,11,0.0758,0.444,104.984,"5tSSdDqt0UvWXbxqRd9hTk","J Balvin;Willy William;Beyoncé",209711,"Mi Gente Feat. Beyoncé","Mi Gente Feat. Beyoncé","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq;6vWDO969PvNqNYHIOW5v0m",44
"457","single","2017-07-31",2017,0.749,0.784,8,0.171,0.655,97.985,"4zii9cq9ZgxYJFnaxM3Tul","French Montana;J Balvin;Swae Lee",214000,"Unforgettable (feat. Swae Lee) - Latin Remix","Unforgettable (feat. Swae Lee) [Latin Remix]","minor","G# minor","6vXTefBL93Dj5IqAWq6OTv;1vyhD5VmyZ7KMfW5gqLgo5;1zNqQNIdeOUZHb8zbZRFMX",56
"458","single","2017-07-30",2017,0.75,0.761,6,0.18,0.65,97.992,"3hSXsZj6TdZbNfxPEjPfME","French Montana;J Balvin;Swae Lee",214241,"Unforgettable (feat. Swae Lee) - Latin Remix","Unforgettable (feat. Swae Lee) [Latin Remix]","major","F# major","6vXTefBL93Dj5IqAWq6OTv;1vyhD5VmyZ7KMfW5gqLgo5;1zNqQNIdeOUZHb8zbZRFMX",1
"459","single","2017-07-07",2017,0.548,0.701,11,0.0914,0.309,104.237,"1rIbXxdkJDBUCMCHfFybkZ","J Balvin;Willy William",189029,"Mi Gente","Mi Gente","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",48
"460","single","2017-07-04",2017,0.548,0.701,11,0.0914,0.309,104.237,"6jNHpJIBFTJwl3bxWrGF6K","J Balvin;Willy William",189029,"Mi Gente","Mi Gente","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",54
"461","single","2017-07-03",2017,0.554,0.688,11,0.0838,0.283,104.78,"5r6X3m7zrVHmU2lSp3DXmP","J Balvin;Willy William",187266,"Mi Gente","Mi Gente","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",61
"462","single","2017-07-03",2017,0.548,0.701,11,0.0914,0.309,104.237,"0VNzwR6qujSwLS9fArbDz2","J Balvin;Willy William",189029,"Mi Gente","Mi Gente (with Willy William)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",37
"463","single","2017-07-02",2017,0.548,0.701,11,0.0914,0.309,104.237,"36cOBMkXbmkE7vtt0jAdJk","J Balvin;Willy William",189029,"Mi Gente","Mi Gente (with Willy William)","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",37
"464","single","2017-07-01",2017,0.548,0.701,11,0.0914,0.309,104.237,"4xEnPbulgQ4J4vu78VEwVr","J Balvin;Willy William",189029,"Mi Gente","Mi Gente","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",35
"465","single","2017-06-30",2017,0.548,0.701,11,0.0914,0.309,104.237,"1006C36HiCFxoeK3jI4jji","J Balvin;Willy William",189029,"Mi Gente","Mi Gente","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",53
"466","single","2017-06-30",2017,0.774,0.687,11,0.0584,0.308,104.959,"4ipnJyDU3Lq15qBAYNqlqK","J Balvin;Willy William",189440,"Mi Gente","Mi Gente","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",72
"467","single","2017-06-30",2017,0.548,0.701,11,0.0914,0.309,104.237,"03aENfSuuy3VS0sbgH7u1D","J Balvin;Willy William",189029,"Mi Gente","Mi Gente","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",59
"468","single","2017-06-30",2017,0.548,0.701,11,0.0914,0.309,104.237,"6Nox5U3W0Bf9U0anGZz8f2","J Balvin;Willy William",189029,"Mi Gente","Mi Gente","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",46
"469","single","2017-06-02",2017,0.775,0.867,5,0.0414,0.869,96.038,"0atfY1ew83Ql9nNnJiD2t5","J Balvin;Jowell & Randy",265746,"Bonita","Bonita","minor","F minor","1vyhD5VmyZ7KMfW5gqLgo5;4IMAo2UQchVFyPH24PAjUs",74
"470","single","2017-05-05",2017,0.6,0.867,9,0.254,0.389,195.994,"6bJkMTPSRVhpnHDjsiZy0y","J Balvin;SOLANO",167546,"Sigo Extrañándote - SOLANO Remix","Sigo Extrañándote (SOLANO Remix)","major","A major","1vyhD5VmyZ7KMfW5gqLgo5;4JprKwueQv8ws3n7N8BLVC",37
"471","single","2017-04-21",2017,0.859,0.472,10,0.347,0.578,130.138,"0T2Lwfj57ERSlMvyD2mJyW","El Taiger;J Balvin;Cosculluela;Bad Bunny;Bryant Myers",283026,"Coronamos","Coronamos","minor","A# minor","4PFgfReja3r59JaekHpeuf;1vyhD5VmyZ7KMfW5gqLgo5;00me4Ke1LsvMxt5kydlMyU;4q3ewBCX7sLwd24euuV69X;6w9ToX5slZ4uIdmD17hJ3c",43
"472","single","2017-04-07",2017,0.714,0.944,7,0.12,0.572,105.992,"05OzEk1HeSYwVE2byVkKbU","J Balvin;Pitbull;Camila Cabello",195040,"Hey Ma (feat. Camila Cabello)","Hey Ma (feat. Camila Cabello)","major","G major","1vyhD5VmyZ7KMfW5gqLgo5;0TnOYISbd1XYRBk9myaseg;4nDoRrQiYLoBzwC5BhVJzF",2
"473","single","2017-04-07",2017,0.714,0.944,7,0.12,0.572,105.992,"3mVEHig1Fn5MAqZLBeZOuu","J Balvin;Pitbull;Camila Cabello",195040,"Hey Ma (feat. Camila Cabello)","Hey Ma (feat. Camila Cabello)","major","G major","1vyhD5VmyZ7KMfW5gqLgo5;0TnOYISbd1XYRBk9myaseg;4nDoRrQiYLoBzwC5BhVJzF",14
