"","id","name","popularity","followers.total","genres","type","total_num_songs"
"7186","3ryLtWxwhWuIXU3OzyXQ44","Wolves By Night",18,479,"0","non_billboard",0
"7187","25CzLz5CINIKfN2r2bcl11","Luke Solomon",25,3280,"uk house","non_billboard",0
"7188","5FWTu1MZdB5fjKif2rZldJ","Easy Star All-Stars",50,122973,"dub;reggae;reggae cover;roots reggae","non_billboard",0
"7189","2DdUIKUNtuCLkvRuSsLur1","Michael Goldwasser",21,82,"0","non_billboard",0
"7190","7MlotYZhHjOlXcvmwrITj8","Tep No",62,86094,"deep house;deep tropical house;indie poptimism;indie soul;new french touch;pop dance;tropical house;vapor soul","non_billboard",0
"7191","6pNzdcgIaKQKsYNS5agP4V","Gil Glaze",41,2378,"swiss pop","non_billboard",0
"7192","23j6dMhshgNQ98YwFVX1we","Lanna",13,296,"0","non_billboard",0
"7193","0rvKUcq439p6nDHOhiVzVi","DJ Laszlo",40,741,"0","non_billboard",0
"7194","2MlvkXQF6J6Gbe4uP40EsK","Hoda Kotb",13,405,"0","non_billboard",0
"7195","4QDXiDOwAxmzwZOaqP2ePc","Ben Remember",26,4970,"uk tech house","non_billboard",0
"7196","3h11MHQeCrcsUgRRijI1zL","Mark Knight",56,116712,"deep groove house;deep house;disco house;edm;electro house;funky tech house;house;progressive house;tech house;tribal house;uk house;vocal house","non_billboard",0
"7197","3EtuDyQhDQYISGg1DU5qZj","Mr. Collipark",52,1611,"atl hip hop","non_billboard",0
"7198","7tOUuyCplrFWLXCZuhE3C4","tyDi",47,36800,"australian dance;edm;pop dance;pop edm;progressive house;trance;uplifting trance","non_billboard",0
"7199","1HJ0M9Qv6qrNSIkHwRtaHq","Lenno Linjama",12,25,"0","non_billboard",0
"7200","5JOIrGvup0vD5VjodB62Ui","Ruff Loaderz",57,688,"0","non_billboard",0
"7201","2YMB0FGsysOP5wOGJpXZom","BAGGI",28,3679,"0","non_billboard",0
"7202","4K9Ytr2s5o3iXpOdx12aqd","Daniel Ulmann",6,1,"0","non_billboard",0
"7203","2QqpponEWEo7yAxJBciqbq","Bryan Jarrett",6,5,"0","non_billboard",0
"7204","4rHNns5rGwtohfic8G9njj","Johnny Labs",3,20,"0","non_billboard",0
"7205","3NaxNhVUXpxMimpB75HwcH","Adieux",1,4,"0","non_billboard",0
"7206","7Mlrzwh665lRUOEV1ZWyWu","David Tort",44,18044,"edm;electro house;funky tech house;house;progressive electro house;progressive house;tech house;tribal house","non_billboard",0
"7207","0VkrHRdt8c84cyTMqCt9Af","Fuego",21,1699,"muzica etno","non_billboard",0
"7208","2RhRT6DNOVoDTfS0rG31pZ","Project 46",49,48204,"complextro;edm;electro house;gaming edm;pop dance;pop edm;progressive electro house","non_billboard",0
"7209","4s5ls5cqM7dUTeAJ9APLaO","Arkangel",9,1886,"venezuelan metal","non_billboard",0
"7210","0777RNXDYWTMfcz14p116H","Dean Cohen",11,982,"0","non_billboard",0
"7211","2L5HLbYU5CgyMeiTrifMJ7","Supasound",8,11,"0","non_billboard",0
"7212","1eUax8cu7zYwjBUHI3c2Eh","DJ Kue",0,1,"0","non_billboard",0
"7213","0rLhWbzXuz6x8IiM78Ryg5","Friscia & Lamboy",5,54,"0","non_billboard",0
"7214","1PLakF1tFiv9zn73N2UjaN","Chris Cox",49,5025,"0","non_billboard",0
"7215","23QBlKogdFxjqnhiNsyjpk","Craig J Snider",15,30,"0","non_billboard",0
"7216","7mphkwym0SorytUy38iNzm","Joe Bermudez",22,539,"0","non_billboard",0
"7217","3nIS9eOE7LnybhSyEFUQYV","Griffin",7,62,"0","non_billboard",0
"7218","2uGWKb40y5LlDlwRWG4U8N","Cassie West",4,2,"0","non_billboard",0
"7219","6CXezToiGS8K6jr9kr8Muv","The Jordanaires",59,4557,"country gospel","non_billboard",0
"7220","5hIClg6noTaCzMu2s5wp4f","Carl Perkins",50,129382,"rock-and-roll;rockabilly","non_billboard",0
"7221","548L4DXlt7N14Mhbfdmdqq","The Mellomen",51,2199,"movie tunes","non_billboard",0
"7222","69LGCmz5gH56OxMRVmyMte","Ann-Margret",32,5148,"vintage hollywood","non_billboard",0
"7223","1B1WOhGxd1FFRPVlnUAcOu","The Imperials Quartet",28,234,"0","non_billboard",0
"7224","6kUfkNyDFX4tqzUwXp4FTL","The Blossoms",17,6725,"brill building pop;classic girl group","non_billboard",0
"7225","1wonEkTZkBGYq7J4w56yZl","The Sweet Inspirations",29,7785,"brill building pop;classic soul;rhythm and blues;soul;southern soul","non_billboard",0
"7226","13opoxAyXYpyQQ7vThuADF","The Nashville Edition",23,30,"0","non_billboard",0
"7227","6krxSQGvGldXRaoFYNCYpK","J.D. Sumner",26,2622,"southern gospel","non_billboard",0
"7228","5YIOmoWDeGBepGGfERdQao","The Stamps",12,310,"0","non_billboard",0
"7229","0XrKWzukbEfrqiiyBSzxwp","Voice",24,499,"dancehall","non_billboard",0
"7230","64y7Kb8m0emmuJJMR7ZgKM","Myrna Smith",9,14,"0","non_billboard",0
"7231","5yJTP6eQYyWZyrm4U3ZKB8","Kathy Westmoreland",9,40,"0","non_billboard",0
"7232","7785pKCgy2gbtsGrkNWo0x","The Amigos",8,428,"0","non_billboard",0
"7233","42tlZWSz1V6Rsqds29GcRo","Tommie Sunshine",48,15844,"0","non_billboard",0
"7234","1JZsGhTI51A9ybuQZO07wf","Lisa Marie Presley",31,15130,"0","non_billboard",0
"7235","0QVMwLMXbo3UmRxLBHbd6p","Randy Parton",12,58,"0","non_billboard",0
"7236","0iP3BGoRpnHIZRVnEQLlHF","Willa Amai",34,3896,"0","non_billboard",0
"7237","6tLMZjo5mp3G1FmrARUaVT","Rhonda Vincent",39,25953,"bluegrass;progressive bluegrass","non_billboard",0
"7238","6IOvhXyk5edbA2DVaeP9Up","Dorothy",59,246588,"modern blues rock;modern hard rock","non_billboard",0
"7239","41EN0ZREKu3QnW9N0kre0K","DJ Ricky Luna",44,1498,"0","non_billboard",0
"7240","56WXV1TAtU3v5vQFKFnqxc","The Christ Church Choir",23,61,"0","non_billboard",0
"7241","4PcLkq6IefIYiRWLXOfwKA","Porter Wagoner",47,16306,"country gospel;nashville sound","non_billboard",0
"7242","2dIDURKjw2Io1RjrUIHPKY","Pam Gadd",9,46,"0","non_billboard",0
"7243","3zNQhHNIcqcHkPfEjtuSCg","Penny DeHaven",6,57,"0","non_billboard",0
"7244","3FdLhnmXynPvZkbILPpB6d","Ladysmith Black Mambazo",51,82273,"afropop;south african choral;world","non_billboard",0
"7245","2r8UpAivBMWpM96XTb4zaI","John Popper",36,3120,"0","non_billboard",0
"7246","3FPF6tyBTP79pCCAJDcPft","John Sebastian",38,31267,"country rock;folk;folk rock;mellow gold;yacht rock","non_billboard",0
"7247","3IFZLXHuWMdqSgy1jCuaSp","Suzanne Cox",6,15,"0","non_billboard",0
"7248","2UDwDsXSzQ0Cnqa1p3stWy","Viktor Krauss",19,846,"0","non_billboard",0
"7249","5YeUULzHT8hTJcOE62Eg3Z","Pig Robbins",5,9,"0","non_billboard",0
"7250","2GHyWa3uUslUFgOayQLW6b","Raul Malo",38,17350,"0","non_billboard",0
"7251","0qAmeOULjwn04k6jMMeDyr","Mary Chapin Carpenter",53,156258,"country;country rock;folk;folk rock;lilith;mellow gold","non_billboard",0
"7252","1SX44N5qjWuFcCK8WTO0c6","Pam Tillis",55,284544,"country;country dawn;country rock","non_billboard",0
"7253","3cMyqwpNT2D8f0WuaRzzZX","Billy Dean",47,97272,"bluegrass gospel;country;country road;country rock","non_billboard",0
"7254","0FFL8m9B01nnECy5CbYQTL","Dolly Parton (with The Christ Church Choir)",14,480,"0","non_billboard",0
"7255","4AwLiAGc1rRLrCepj5rdTI","Collin Raye",55,351042,"arkansas country;country;country road;country rock","non_billboard",0
"7256","4uaaRGr9KMfYPDaUnBIngc","Ricky Van Shelton",46,272183,"classic country pop;country;country rock","non_billboard",0
"7257","6HX8AbXUFaYRtlqKb4CCo0","Mac Davis",44,45776,"bubblegum pop;country rock;soft rock","non_billboard",0
"7258","4OkPGpySekX1NLHWsZi3hH","Rusty Buchanan",1,8,"0","non_billboard",0
"7259","4w6rQyebwaBZqbeNaDA6V2","Stella Parton",16,3420,"deep contemporary country","non_billboard",0
"7260","7jSMrzjbi1eW3inSN8pJjL","Kin Vassy",2,25,"0","non_billboard",0
"7261","1Kvp8pZZe3yTHZ5bLKTp3O","Sylvestor Stallone",10,31,"0","non_billboard",0
"7262","6EtVgLNZHcSfz4vl0vd9FZ","Sylvester Stallone",5,3125,"0","non_billboard",0
"7263","5PbblDe54omvz7wkeaavT3","Floyd Parton",1,13,"0","non_billboard",0
"7264","2FTZtjNxkvPnXU0XoMYedM","Larry Cordle",41,2641,"bluegrass","non_billboard",0
"7265","2Z983rZwtk7awKHxQprGLE","Carl Jackson",31,904,"banjo","non_billboard",0
"7266","0vkoBzaQQvNfgn8wejIwtH","Jerry Salley",26,773,"0","non_billboard",0
"7267","3WDUptC9KS6ZFNwkZipSlQ","Bradley Walker",33,3481,"0","non_billboard",0
"7268","7KZJERXz2OWQUZDRHMprx3","Dolly Parton and Bill Owens",0,7,"0","non_billboard",0
"7269","7JyfVgRinnmNexRRIYaBvE","Dolly Parton and The Melody Singers",6,4,"0","non_billboard",0
"7270","1GcKPo3HglflWJSV683pHx","Bali Bandits",41,38377,"dutch edm;electro house;future house;sky room","non_billboard",0
"7271","2dhLVCzAEMbAu1SSkAoOGV","JØRD",62,142469,"brazilian edm","non_billboard",0
"7272","50kceDjknh0CjwOko7kx7V","Jewelz & Sparks",49,66034,"big room;edm;electro house;progressive electro house;sky room","non_billboard",0
"7273","2KgR6IARKVVczX7fhfDDrB","Elliot Fitch",31,750,"0","non_billboard",0
"7274","0vKWxtht5v5MoAu4DID0Ub","Jeremy Jordan",55,48263,"broadway;hollywood;show tunes","non_billboard",0
"7275","1Ml4OuStDoympbREURAM15","The Fontane Sisters",47,10702,"deep adult standards;vocal harmony group","non_billboard",0
"7276","0HS96tPggl2nwiz3gNWWI5","Mitchell Ayres & His Orchestra",51,455,"0","non_billboard",0
"7277","22j3xz2udwyI7UipuRubxa","Russ Case & His Orchestra",11,31,"0","non_billboard",0
"7278","6Xpo4eJ8KbvKTBBqcgpOXE","Russ Case & His Orchestra & Chorus",31,10,"0","non_billboard",0
"7279","2XeikoO3CKZxeAtVYU3w4N","Lloyd Shaffer and His Orchestra",10,0,"0","non_billboard",0
"7280","52G7KZspBD4cCmuRDYRAtx","Henri Rene & His Orchestra",39,220,"0","non_billboard",0
"7281","5NoiKdpHF5fhmtzA0Uxwe5","The Satisfiers",20,32,"0","non_billboard",0
"7282","0PQiXFl35bbQqcM026lh54","Russ Case",10,17,"space age pop","non_billboard",0
"7283","52QcSsYPYali8Zc1G6bjL8","Mitchell Ayres",16,42,"0","non_billboard",0
"7284","04aXJJTCmpNfMOTSUf3Whr","Sigmund Romberg",19,313,"operetta","non_billboard",0
"7285","3kW2pAoOq05rI5kJIIyTzO","Hugo Winterhalter's",6,7,"0","non_billboard",0
"7286","6Sf3oBWXwLFaEDDprUAc4v","Henri René & His Orchestra and Chorus",21,5,"0","non_billboard",0
"7287","6bHSJldq5J4lYowHOm9OOX","Eddie Fisher",38,27504,"adult standards;deep adult standards;easy listening;lounge","non_billboard",0
"7288","4VCyL3xDf8AYZUQRtEF7bp","Betty Hutton",36,14929,"vintage hollywood","non_billboard",0
"7289","58AsIty9SFP8dqJWNRu7SE","Mitchell Ayers'",3,1,"0","non_billboard",0
"7290","2FbG2PIAVFvzszwgz2QuOL","The Ray Charles Singers",43,1233,"easy listening","non_billboard",0
"7291","7iPrws5wYbnF6sKfx2CX9e","The Ramblers",40,8226,"nueva ola chilena;surf music","non_billboard",0
"7292","3e86bM8hXMdQOPHdbVfZBR","Anita Kerr Quartet",16,298,"0","non_billboard",0
"7293","19PzaFFkqgfU44ZZsDtcWf","Hugo Winterhalter's Orchestra and Chorus",1,4,"0","non_billboard",0
"7294","6AgAlEkTLN4m5ZERuhiWnk","Kim Fowley",29,6574,"classic garage rock;freakbeat;protopunk;psychedelic rock","non_billboard",0
"7295","6eMlKSBFAoXVJLoeHmwKEj","Robert Cray",50,191017,"blues;blues rock;electric blues;modern blues;soul blues","non_billboard",0
"7296","4Tvos0a5rRrBu4Oodu5f79","Julian Lennon",45,54748,"beatlesque;new wave pop","non_billboard",0
"7297","0iOVhN3tnSvgDbcg25JoJb","Etta James",70,1253795,"adult standards;jazz blues;soul;soul blues;torch song;vocal jazz","non_billboard",0
"7298","3peHHUCiLlK224kgtFKWnK","Steve Hoffman",30,12,"0","non_billboard",0
"7299","6QtGlUje9TIkLrgPZrESuk","Steve Miller Band",70,2146175,"album rock;blues rock;classic rock;country rock;folk rock;hard rock;heartland rock;mellow gold;psychedelic rock;rock;soft rock","non_billboard",0
"7300","354cBlEcGSDQVkiFUMJb4q","The Five Demensions",6,44,"0","non_billboard",0
"7301","2bmixwMZXlkl2sbIbOfviq","Bo Diddley",53,268507,"blues;blues rock;chicago blues;classic rock;electric blues;funk;rhythm and blues;rock-and-roll;rockabilly;soul;traditional blues","non_billboard",0
"7302","4ZNw1sMBIncylbhTdjeDTf","FaWiJo",18,113,"0","non_billboard",0
"7303","3ph4L3WihLRNg5gkEGCCOx","Jelena",2,0,"0","non_billboard",0
"7304","0GnsC5dUsItObpd130WguA","PETE ART",4,57,"0","non_billboard",0
"7305","55HvGxEkEjTtk0aKYLmrxh","Kim Lampidis",0,0,"0","non_billboard",0
"7306","0uIhbmH4ljZzKm8xGgsXok","Supermax",34,11134,"0","non_billboard",0
"7307","7dfj7RIEZ4np5RZdH3kvSK","Horst Chmela",15,405,"0","non_billboard",0
"7308","0yIXmbc7ceEmnecGhc71ke","Ruby Turner",36,8899,"0","non_billboard",0
"7309","60LfX8q7jliswygVxBPIL4","Rita Wilson",38,8502,"0","non_billboard",0
"7310","7u8eg99LBssV4eZmYyjp4e","Harri Stojka",6,567,"0","non_billboard",0
"7311","4mN0qcMxWX8oToqfDPM5yV","José José",76,4182268,"bolero;cancion melodica;latin pop;ranchera","non_billboard",0
"7312","0sZTNRiXdyyh4PeJPOAUSr","Lanni Hall",20,198,"0","non_billboard",0
"7313","2T06whb4s6UiufL1j5Qtz9","José Alfredo Jimenez",67,1299886,"mariachi;ranchera;regional mexican","non_billboard",0
"7314","1Lvrnoz3ZKzzrBuZ446e6P","Ednita Nazario",51,267487,"latin;latin arena pop;latin pop;puerto rican pop","non_billboard",0
"7315","15YnmlNukYCFvwaFnoDwwV","José Luis Rodríguez",62,651288,"cancion melodica;latin pop;pop romantico;ranchera","non_billboard",0
"7316","5HcjcYKDNCnyQgu5Nffgfh","Virginia Union University Choir",1,8,"0","non_billboard",0
"7317","6cIhnSu7bKInBcCmLvyVwL","Bob Conti",8,58,"0","non_billboard",0
"7318","1q0qUIPk1JsT8hfmNb5jst","Wolfsheart",0,11,"0","non_billboard",0
"7319","6Rhu2TNDTGx2gYoGXNFr0W","Roy E. Pete",0,0,"0","non_billboard",0
"7320","0dF6ZnZzoM8wPGusSw36nD","Veronica",16,176,"0","non_billboard",0
"7321","3ur7kjN4pd94zjUxrFSMDj","Ronnie Spector",35,14302,"brill building pop","non_billboard",0
"7322","2ry5nwK1VNmh5zMZpmOAyc","Bob B. Soxx & The Blue Jeans",24,3749,"brill building pop","non_billboard",0
"7323","1XE70WwxhnrXNAJYQQ9ygx","Bill Medley",60,28382,"soft rock","non_billboard",0
"7324","3inse6IgsRovvG6oTiTYEc","Kurt Russell",26,618,"0","non_billboard",0
"7325","7F6surn3OpdyOzupSawyli","Audra McDonald",46,33153,"broadway;show tunes","non_billboard",0
"7326","0MGQZNEMaEICyku3cSDrnJ","Arturo Sandoval",46,74307,"big band;jazz cubano;jazz trumpet;latin jazz","non_billboard",0
"7327","5uQhOx84p7rsBcBsMwQhTV","Lucia Micarelli",30,13984,"pop violin","non_billboard",0
"7328","51qUDJb5AtQX6jIL4VJx6M","Angelique Kidjo",51,85141,"afropop;beninese pop;world","non_billboard",0
"7329","7tUdxVCUWjTPf3Ic90eWDJ","Vusi Mahlasela",28,12546,"afropop;south african jazz","non_billboard",0
"7330","2ka8z2lwkcp13fG8Wyv3xU","Béla Fleck",50,56909,"banjo;bluegrass;instrumental bluegrass;jam band;progressive bluegrass","non_billboard",0
"7331","3Ka1nDpDzxDveEqUPzIeom","Joshua Bell",58,75032,"classical performance;violin","non_billboard",0
"7332","4pAYkltTzVhqBZuDekCHa3","Deep Forest",47,124629,"healing;new age","non_billboard",0
"7333","0SgQK24WzZf2pXBXYqHJYF","David Foster",52,69385,"0","non_billboard",0
"7334","3dRfiJ2650SZu6GbydcHNb","John Williams",75,1050057,"soundtrack","non_billboard",0
"7335","19wVkkHXBiTMrlEJ3vWKIm","Lili Haydn",26,2176,"0","non_billboard",0
"7336","1BmPsOK2Q7dn39KzD5gLnv","Andrea Corr",27,9540,"0","non_billboard",0
"7337","3aswb2tJV8Qys1Xufxn59P","Rhys Fulber",37,3784,"electro-industrial","non_billboard",0
"7338","1VbWUxZTRNY2gw3qZ1tg9W","The Corrs",64,828800,"celtic rock;dance pop;europop;new wave pop;pop rock","non_billboard",0
"7339","3P9jdZehQvmAoTrWU1p5zt","Charlotte Church",41,29490,"operatic pop","non_billboard",0
"7340","2QDLKnNDt0YLxvC0pPUgJK","Brian Byrne",29,662,"irish contemporary classical","non_billboard",0
"7341","78crIk6w9PtFUot9T0YY7I","The American Boychoir",29,2660,"american choir;children's choir","non_billboard",0
"7342","3WFSpOtYChmazxRMVfxa8A","The Castiles",12,382,"0","non_billboard",0
"7343","7qDozVARKms1pcEsHiEcy7","Steel Mill",13,3300,"psychedelic blues-rock","non_billboard",0
"7344","3ExrAwcOqgGjt9kFRwdM76","Roger McGuinn",36,36746,"country rock;folk;folk rock;pub rock;roots rock","non_billboard",0
"7345","2vIxp7drByrCvIahi1UlHU","Danny Federici",6,50,"0","non_billboard",0
"7346","594LqcHtMvKoR0URmSiYJB","Syreeta",41,9767,"classic soul;motown;quiet storm","non_billboard",0
"7347","52o9SO5Qt09Vr9bDCbTbmu","Charlene",43,2554,"0","non_billboard",0
"7348","79kOOyVKcrCOKDnzcDHsia","Norman Brown",52,84888,"smooth jazz","non_billboard",0
"7349","3RwQ26hR2tJtA8F9p2n7jG","The Temptations",70,2202992,"classic soul;funk;memphis soul;motown;soul","non_billboard",0
"7350","6D9xBdOOyGHqOam9OShAWl","Bebe Winans",50,128323,"gospel","non_billboard",0
"7351","2QuleHm5yBUYv3vjqWTM79","Marvin Winans",44,105199,"gospel;gospel r&b","non_billboard",0
"7352","7Gf3LSwa5hh8Cjo60WhVjC","India.Arie",61,743554,"neo soul;r&b;urban contemporary","non_billboard",0
"7353","6QUaYAjVUoA9ADAHubQucV","DJ Smash",18,3141,"dubsteppe","non_billboard",0
"7354","0fW7wYpfi0yzlc8JPP12jA","Kim Burrell",39,101484,"gospel","non_billboard",0
"7355","1KQ2VJW8SynQ9yts7yNc6E","Aisha Morris",14,174,"0","non_billboard",0
"7356","0hwb3Xv5kwmKKGNmX04RbC","Curtis J Stewart",16,247,"0","non_billboard",0
"7357","6UtYvUtXnmg5EtllDFlWp8","CHIKA",56,164365,"alabama rap;alternative r&b","non_billboard",0
"7358","7xIWaSpdL5oIEZw5QCZ84Y","Byron Miller",33,1438,"smooth jazz","non_billboard",0
"7359","6tBzJqpqRAPyJFR4Rq0yBP","Walter Beasley",47,53521,"jazz saxophone;smooth jazz;smooth saxophone","non_billboard",0
"7360","0L4cGiVwtxNE29hzz5SPMY","Dionne Warwick & Stevie Wonder",1,512,"0","non_billboard",0
"7361","3d2pb1dHTm8b61zAGVUVvO","Mick Jagger",58,334184,"classic rock;dance rock","non_billboard",0
"7362","6IZ4ctovY9dl7bgHClAvKJ","LSD",68,310545,"0","non_billboard",0
"7363","05jcn5u3ZDqfA1QfdKx2Y8","Owlle",36,7058,"electro-pop francais;electrofox","non_billboard",0
"7364","4znPt0HV6Ik0iR8sR4GAJE","Ulrich Schnauss",46,72887,"ambient;electronica;german electronica;indietronica;intelligent dance music;nu gaze;shoegaze","non_billboard",0
"7365","06a2osd5HJVYiaET7gXswa","Scott Chesak",33,159,"0","non_billboard",0
"7366","13XiWTSCn7mJbupzHvZVEZ","Slowz",36,1667,"0","non_billboard",0
"7367","3Dc7IXff5r7bT2YQZZ0Xv1","Bill Coleman",22,30,"0","non_billboard",0
"7368","7LiLZltLf7oBTbpxJYd0gH","808 BEACH",20,42,"0","non_billboard",0
"7369","1cK2Abwkni7m51wJCSGllN","Ultra Naté",55,40932,"deep house;disco house;diva house;garage house;hip house;tribal house;vocal house","non_billboard",0
"7370","0Dz8r9YcOjvYVal73tAxxC","UpAllNight",18,101,"0","non_billboard",0
"7371","0Q7lBZA5qBXAvkSVS4Ytt7","JIM OUMA",36,496,"0","non_billboard",0
"7372","1AaSeUFzwt47HhkGtWE1xn","Eddie Benjamin",42,17700,"modern indie pop","non_billboard",0
"7373","4uEyXjyoHRFKunc0dFyGgi","Stave",13,2763,"0","non_billboard",0
"7374","19HFRWmRCl27kTk6LeqAO8","MORTEN",68,62789,"danish electronic;scandipop","non_billboard",0
"7375","7JfMuwAmzD9TPexn8XqJ56","Future Rave",28,136,"0","non_billboard",0
"7376","5pWUVnrc1y0FpWZ6VCy0Hg","kenzie",62,530524,"social media pop","non_billboard",0
"7377","4Jv9I6DAbcjDa8HGFAjv94","The Aston Shuffle",49,38538,"australian dance;australian house","non_billboard",0
"7378","2GVtgxcx7jg5xVCZsIHSGN","Dombresky",56,77257,"bass house;deep groove house;edm;electro house;house;progressive house","non_billboard",0
"7379","1kUNK3Uk9u4GSyXCyJmeXv","Aaron Redding",37,31,"0","non_billboard",0
"7380","0hxUFYLIObXLtdmYlCQ6bR","Two Can",38,2161,"deep tropical house","non_billboard",0
"7381","4P0KP5wunIHTElWsbeCow2","Tom Martin",39,1798,"0","non_billboard",0
"7382","27wdjzEFF4gBJwZchdXyDD","Igor Blaska",16,237,"0","non_billboard",0
"7383","6gvLnqSteeVfB6WnmVJV1j","Tepr",31,5019,"filter house","non_billboard",0
"7384","2V5xArcB3BGAHmwsK46tyU","Vladimir Cauchemar",62,83912,"french hip hop","non_billboard",0
"7385","0AlNB0yIoyxdKloLmK9AOR","Hex Cougar",49,24269,"bass trap;electronic trap;future bass;la pop;traprun;vapor twitch","non_billboard",0
"7386","0gzmHELPAasmrqxw0CyTTw","Nomero",33,1133,"0","non_billboard",0
"7387","2r7pLVK9k9FBP31hAta94t","Edward Alcivar (Sted-E)",7,4,"0","non_billboard",0
"7388","2SQubAmunNvm5J0z0Zr5ME","Carlos Rosillo (Hybrid Heights)",7,14,"0","non_billboard",0
"7389","4EFMHRFpgrpfp0AVEBp4m2","Cyril Hahn",47,31009,"alternative r&b","non_billboard",0
"7390","0G3h7PJLkaxlA28sJfdc8e","Sted-E & Hybrid Heights",18,155,"0","non_billboard",0
"7391","56phTH7DhmKpRSuKDLq4AM","Cyril Hahn Remix",0,0,"0","non_billboard",0
"7392","02OPKc0j47EPvMGHGoQGgz","John J-C Carr Remix",4,0,"0","non_billboard",0
"7393","7LOHocDfDRSAznhI11LhJ5","Plastic Plates",32,6118,"nu disco","non_billboard",0
"7394","5iwLVxdLzgm1cLrZunXzWR","AFSHEEN",42,5020,"la pop","non_billboard",0
"7395","4dFFK4tEoyaLT0M25S2R8p","Cahill",20,477,"0","non_billboard",0
"7396","5deoijipwIdBiA27rEj14E","Josh Cumbee",50,3460,"0","non_billboard",0
"7397","5l6cZ8LUYvVUbxoeCauxtY","Andrew Gould",10,23,"0","non_billboard",0
"7398","6G5wDM1Vmsscql7qRtcLH0","French Horn Rebellion",42,20431,"electrofox;indie poptimism;nu disco","non_billboard",0
"7399","75BN2bMrpeLl89blBiaFuv","Evian Christ",25,9561,"0","non_billboard",0
"7400","1YEvw4sgvmyNQ43f6SOPj1","Kid Arkade",15,514,"0","non_billboard",0
"7401","2So3WCsw6akY2syqOmmHRW","Steve Pitron",16,210,"0","non_billboard",0
"7402","41BrJ1yVnakqpyFb094UpU","Max Sanna",16,50,"0","non_billboard",0
"7403","3ZpJUzKJR0vf1BoQ7NDYXs","Felix Bloxsom",22,379,"0","non_billboard",0
"7404","6c7UoONQPNlhduFzCN5I3G","Richard Cutmore",17,35,"0","non_billboard",0
"7405","5Dur8UfTWS8y8QSHuOmOf1","Liam Keegan",45,8913,"0","non_billboard",0
"7406","0M1ImWN3uInxUCZVIE9uxa","Devonté Hynes",45,40924,"experimental r&b","non_billboard",0
"7407","17EjeOXZtLidnFzvVI78U2","Cutmore Club",2,0,"0","non_billboard",0
"7408","4uUZsrxHK6peebj1rpawBa","Doorly",38,5817,"uk house","non_billboard",0
"7409","2BoR3FjqoCuQpqNjsrxpwZ","Biff Stannard",5,9,"0","non_billboard",0
"7410","36rMMom7CLMH2rqV0PRp7e","Ash Howes",9,232,"0","non_billboard",0
"7411","0bcFxRVv6zOMm0AQNLo6wX","Ruff & Jam",2,8,"0","non_billboard",0
"7412","7KygebVvltzvrQxNnukuFT","Tom Middleton",35,9550,"0","non_billboard",0
"7413","1PXStuNqw9YDsim4EhMSq7","Dan Carey",31,445,"0","non_billboard",0
"7414","77uSxZ20fMeBEI804UuGX8","Leila",27,4070,"persian electronic","non_billboard",0
"7415","4oEbzQ18T7reM5Hf16zj9u","Adem",26,4852,"0","non_billboard",0
"7416","4MswQnojZK1oRaxNsACqjv","Wookie",44,14687,"uk funky;uk garage","non_billboard",0
"7417","7M9FwnKOKR4zl9iYCfy3bv","Justus Köhncke",29,7041,"cologne electronic","non_billboard",0
"7418","2WQfN2pT1Aw8uFYqVr8DEe","Freddie Cruger",34,2936,"0","non_billboard",0
"7419","1ZfX73kwlZG9Qs1oDJhkrY","Glen'FFS'N",2,2,"0","non_billboard",0
"7420","1epcoxwRxUGtvguGscZ9p5","Paradise Soul",5,61,"0","non_billboard",0
"7421","14H7ag1wpQOsPPQJOD6Dqr","Zero 7",61,433070,"downtempo;electronica;nu jazz;trip hop","non_billboard",0
"7422","6Hy6DgEpxneqAaRMMI15Bm","Mylo MacInnes",16,17,"0","non_billboard",0
"7423","4bA7kCc5unW9Gbrm9TOLBJ","Yam Who?",23,1115,"0","non_billboard",0
"7424","2dBj3prW7gP9bCCOIQeDUf","Danger Mouse",51,139696,"mashup","non_billboard",0
"7425","2pAWfrd7WFF3XhVt9GooDL","MF DOOM",74,1055077,"alternative hip hop;east coast hip hop;hip hop;rap","non_billboard",0
"7426","0tEu1R96F6E2aMVAm8dW0T","Idjut Boys",22,4600,"balearic;nu disco","non_billboard",0
"7427","4r8qSY9jcanyRF63nxVOoI","Madlib",4,35,"0","non_billboard",0
"7428","5aCEKwUHUpdGqESfzBU1qS","Block 16",10,335,"0","non_billboard",0
"7429","6LRKiJQwBb8A9iukQsyglp","Camper",28,486,"0","non_billboard",0
"7430","5bepW5vcdRzheNc0F8lHJ5","Esperanza Spalding",51,303739,"electric bass;indie jazz;indie soul;jazz;jazz fusion;jazz pop;neo soul;vocal jazz","non_billboard",0
"7431","4O2YL4ygn6eTBC0w1hyWUM","Melanie Fiona",52,688125,"canadian pop;hip pop;neo soul;pop r&b;r&b;urban contemporary","non_billboard",0
"7432","2i4dJzzPuB6lTP1ZQv9Tfb","C.L. Smooth",38,7423,"east coast hip hop","non_billboard",0
"7433","59moiRYKUncTrjFOOPy0YN","The Stephens Family",23,47,"0","non_billboard",0
"7434","7i0Z1tzWVamskO8eLnZ3Kx","Miri Ben-Ari",45,7704,"bow pop;pop violin","non_billboard",0
"7435","1X8Gx4jX1T2x9moF8gfqhy","Victor Solomon",19,894,"0","non_billboard",0
