"","id","name","popularity","followers.total","genres","type","total_num_songs","main_genre","degree","betweenness","eigenvector"
"13598","4qobOrZpdUri80gScwsHfs","Bondax",48,105730,"future garage;indie soul;new french touch;tropical house","non_billboard",0,"edm, techno, house",4,28738.4617211181,0.000384301774496523
"13599","3IWnphotT2WN2jXtYl2AWs","Worl",30,483,"0","non_billboard",0,"other",2,132442.588218717,0.0116719027265405
"13600","6UCNcF9kuan6Eym0EK9MOO","Hott LockedN",27,816,"0","non_billboard",0,"other",1,0,0.011667048456573
"13601","7uwQPQsBYgrSd63xgeMyuM","T.R.U.",39,7517,"atl hip hop","non_billboard",0,"hip hop, rap",1,0,0.0116670484565731
"13602","3lrylIPGKLtK1wam8gLsV1","Sleepy Rose",29,3262,"atl hip hop","non_billboard",0,"hip hop, rap",1,0,0.011667048456573
"13603","6Cd6nNgWZWZrlfrc4q0qJD","Bear1Boss",29,1035,"0","non_billboard",0,"other",1,0,0.011667048456573
"13604","4rY3LsylIOIgG0O1Zm0DPr","Harmony & Heaven",0,1,"0","non_billboard",0,"other",1,0,0.011667048456573
"13605","6BBY3u4hsGefss6feg3wDL","Skooly D",0,27,"0","non_billboard",0,"other",1,0,0.011667048456573
"13606","1ocqyH61bqcrdQvfqhrfjt","Betty Idol",12,734,"0","non_billboard",0,"other",1,0,0.011667048456573
"13607","7gwRVaYrXoStwW4kjPVrQM","Harmony",8,1,"0","non_billboard",0,"other",1,0,0.0116670484565731
"13608","1RK4OMEBHGTo020SOfEeUp","Heaven",25,1532,"lldm","non_billboard",0,"other",1,0,0.011667048456573
"13609","51xJF4OqJPHWop1fv0VVyd","Kreayshawn",49,185634,"electropop;escape room","non_billboard",0,"pop",3,6708.49751161472,0.020912722575543
"13610","0BJbm7hHfoCLmayX6E3xPN","Cap 1",17,11,"0","non_billboard",0,"other",1,0,0.0116670484565731
"13611","2dytddRDsRcAGdy99jaPMp","Boy Wonder",21,3101,"0","non_billboard",0,"other",1,0,0.011667048456573
"13612","0jdKE4IPRPDcBz1WHiBMsd","Matt Toka",0,1551,"0","non_billboard",0,"other",1,0,0.0116670484565731
"13613","76JyRfZDqhAIow2Awv91iW","B. Smyth",46,66741,"pop r&b","non_billboard",0,"jazz, soul, r&b",2,794.107330968704,0.0118720654876214
"13614","3KLnSYaRRa4Kur781SHxUL","Sterling Simms",25,16815,"0","non_billboard",0,"other",3,126.480314106393,0.0205349176097083
"13615","3NU42I1X49kZFvwiHBcAgP","Dolla Boy",27,233,"0","non_billboard",0,"other",2,0,0.016779350511908
"13616","0uwaniEjl7wxOFSM4vaHvI","Cap",34,123,"0","non_billboard",0,"other",1,0,0.011667048456573
"13617","3NXsghFaJm9Z6UnLkGVdCB","Kwony Ca$h",42,6739,"futuristic swag","non_billboard",0,"other",3,34.1820714410439,0.0195201330280713
"13618","1hYQMdnyhjqym907NvDJdo","Kelly",10,9,"0","non_billboard",0,"other",1,0,0.011667048456573
"13619","0ZopLoKQtOMWe1aoo14Kkp","Weezy",18,563,"0","non_billboard",0,"other",1,0,0.011667048456573
"13620","5yel9ssWJDXHwxhW7iPfos","Ray Dinero",9,18,"0","non_billboard",0,"other",1,0,0.0116670484565731
"13621","6mgE0PW3uC34MFJT5xGjHn","Self Paid",0,89,"0","non_billboard",0,"other",1,0,0.011667048456573
"13622","7B28loknM4CckieZEYm0t3","Young Tone",2,2,"0","non_billboard",0,"other",1,0,0.0116670484565731
"13623","69d3gmnnSi2WPQ9ISplpia","Rich Kids",16,5226,"pub rock","non_billboard",0,"rock",1,0,0.011667048456573
"13624","4j5oLvSSAhRmrwZYkwW5SY","Spot",9,264,"louisville underground","non_billboard",0,"other",1,0,0.011667048456573
"13625","268agvplHLNQ3SUB4WxieL","Nina Bianca",0,3,"0","non_billboard",0,"other",1,0,0.0116670484565731
"13626","1IRUBjX6bQWnwupD48ZRgc","Hd4president",56,27266,"0","non_billboard",0,"other",1,0,0.011667048456573
"13627","5ioIfHLXwNS2Dn9XYcQGAv","Iakopo",50,132617,"jawaiian;pacific islands pop","non_billboard",0,"pop",1,0,0.0116670484565731
"13628","7jhdsN7PYaf9sC9Ig6Af3W","DNoRRi",40,5984,"0","non_billboard",0,"other",1,0,0.011667048456573
"13629","6ybdfMQNAfHKRrTFGv4VaH","WawMart",6,255,"0","non_billboard",0,"other",1,0,0.011667048456573
"13630","5uUfvUIGfV3fwXmyO8a44c","OSBS",21,1779,"cali rap","non_billboard",0,"hip hop, rap",1,0,0.011667048456573
"13631","0sP0rz6ukSBlwai7AwiWl7","The Trap Choir",23,273,"0","non_billboard",0,"other",1,0,0.0116670484565731
"13632","50ovVwJs9G32CgELMkHcvx","D.D.M.S.",2,81,"0","non_billboard",0,"other",1,0,0.011667048456573
"13633","1XfCBZ4LDDjjgMudxTmPRT","Creepyloc",1,157,"west coast trap","non_billboard",0,"hip hop, rap",1,0,0.011667048456573
"13634","6kNfTPAMTJL2HvPaEKaxKL","2 Chainz ft. Kreayshawn",0,71,"0","non_billboard",0,"other",1,0,0.011667048456573
"13635","04ei5kNgmDuNAydFhhIHnD","Landon Cube",66,320206,"emo rap;sad rap;underground hip hop;vapor trap","non_billboard",0,"hip hop, rap",1,0,0.00132017981672647
"13636","5IbEL2xjRtKsunfmsahLuO","$NOT",79,875050,"aesthetic rap;florida rap;underground hip hop;vapor trap","non_billboard",0,"hip hop, rap",1,0,0.00132017981672647
"13637","5uLkZ7FWMTBUg1corQqdkR","Lund",67,419251,"emo rap;pop rap;sad lo-fi;sad rap","non_billboard",0,"pop",2,0,0.00181065073758158
"13638","3jj1msEuz9ltEGl9DTRgqP","Kamrin Houser",34,7978,"melodic rap","non_billboard",0,"hip hop, rap",1,0,0.00132017981672647
"13639","44HW6eRUCYQKCCuUYoc5CQ","LIOHN",40,3206,"0","non_billboard",0,"other",3,1286.71792353252,0.00325635981352129
"13640","532VhOtZQ47TWSTGwbZ4kF","sober rob",40,21753,"future bass;vapor twitch","non_billboard",0,"other",1,0,0.00132017981672647
"13641","5B16IGkS6KOKTJvEsKSriw","Christian Älvestam",17,2444,"0","non_billboard",0,"other",2,54512.4687146236,0.00389180211320798
"13642","56A3JL1psc3FjcGBnTgleh","Dave Peters",17,47,"0","non_billboard",0,"other",1,0,7.5173900927922e-07
"13643","39MJrBGpjji0zkoEgcBtTt","Nia Andrews",27,3288,"0","non_billboard",0,"other",1,0,0.00037466992484236
"13644","51d3rUlLuMh7EW09aMe7yj","B2K",55,605910,"boy band;dance pop;hip hop;hip pop;pop rap;r&b;urban contemporary","non_billboard",0,"jazz, soul, r&b",1,0,0.00037466992484236
"13645","2AXQzJRDvlJrq0fiVAnRy8","Lil' Romeo",25,4969,"0","non_billboard",0,"other",2,799.857208732214,0.000385209666954542
"13646","4S7uEAAV10iEMd2XR4c4vl","DJ Michael Watts",33,8044,"chopped and screwed;houston rap","non_billboard",0,"hip hop, rap",1,0,0.00037466992484236
"13647","0sF4LW21sezuIhTCJMr90h","D' Angelo Lacy",40,430,"0","non_billboard",0,"other",1,0,0.00037466992484236
"13648","3G2iu1C7y8FKuxMSZSxdwY","Lost Daze",4,34,"0","non_billboard",0,"other",1,0,0.00037466992484236
"13649","1tqa47iORLVs2sD5bZ78Z4","Zoned Out",1,11,"0","non_billboard",0,"other",1,0,0.00037466992484236
"13650","5x6OZlUVGFX4F1QHJCgysn","Dan McKie",30,2972,"musica andorra","non_billboard",0,"other",1,0,0.00037466992484236
"13651","2Dak37MEbYSAdYBRiqnPnV","Escape",10,49,"0","non_billboard",0,"other",1,0,0.00037466992484236
"13652","0njCkOV7igow1tamS4Xfdy","Coluccio",0,0,"0","non_billboard",0,"other",1,0,0.00037466992484236
"13653","03ZFJxs2N9umAKLC1UaDj4","Gomi",10,90,"strut","non_billboard",0,"other",2,11331.7675432342,0.00426572029904107
"13654","4Lv6zpLLPQWbgcWOpe5r32","Karmatronic",3,817,"0","non_billboard",0,"other",1,0,0.00037466992484236
"13655","7pG19BpNI5gB7IisJvzrJi","The Elament Music Group",0,2,"0","non_billboard",0,"other",1,0,0.00037466992484236
"13656","40dnXSgTz12SdzNYNGTb8Q","Andy Alemany",30,1618,"0","non_billboard",0,"other",1,0,8.31046232923543e-11
"13657","6EGDtwKYYyNaZQgGNe9V23","Rebecca Hart",20,7,"0","non_billboard",0,"other",2,64938,4.30319850953722e-07
"13658","3UX6VuSSJRjslhy6qlmls6","Marquita Anthony",9,255,"0","non_billboard",0,"other",1,0,8.31046234460693e-11
"13659","5rnfWwOWrooA9JYil6Yrnq","Jeff Dazey",18,51,"0","non_billboard",0,"other",1,0,0.000109371414393045
"13660","4W3fa7tiXGVXl3KilbACqt","Gustavo Santaolalla",66,218302,"argentine ambient;latin classical;latin soundtrack;soundtrack;video game music","non_billboard",0,"latin",1,0,0.000109371414393045
"13661","179BpmLkQCRIoU68Co80f5","Gramatik",60,610871,"downtempo;jazz boom bap;jazztronica;livetronica;nu jazz;slovenian electronic;trip hop","non_billboard",0,"jazz, soul, r&b",1,0,0.000109371414393045
"13662","5GQH7cRNQe10gvlxzdQzAL","Desto Dubb",37,5166,"0","non_billboard",0,"other",1,0,0.00343247702231394
"13663","0XNKQFs2Ewb3y0VsFUFc5l","MORGENSHTERN",72,2048026,"russian hip hop;russian trap","non_billboard",0,"hip hop, rap",2,13.7222558211537,0.0057161325427408
"13664","4P2bkNBgkNpzQqTy09LGUd","Dom Chasin' Paper",12,822,"0","non_billboard",0,"other",1,0,0.00343247702231395
"13665","1LYYdKq3cEpg59ECZXx509","UCLA Bruin Marching Band",31,1180,"college marching band;marching band","non_billboard",0,"other",1,0,2.31345967297188e-07
"13666","4bFfSfCBYpFh37ziXCSqUs","Does It Offend You, Yeah?",37,58955,"alternative dance;dance-punk;electronic rock;new rave;reading indie","non_billboard",0,"rock",1,0,2.31345967296554e-07
"13667","5RKG164EximTLJtY949Fpf","Milo Cordell",7,3,"0","non_billboard",0,"other",1,0,2.31345967296915e-07
"13668","4xM0Rz2FbjZevoVLVJUgEQ","The Big Pink",36,34686,"dance rock;electronic rock","non_billboard",0,"rock",1,0,2.31345967296669e-07
"13669","5LX6oeHA1d2YNCyqJO1jfw","Paul Epworth",16,227,"0","non_billboard",0,"other",1,0,2.31345967296694e-07
"13670","2kxP07DLgs4xlWz8YHlvfh","NIKI",74,1001409,"chill r&b;indonesian r&b;pop","non_billboard",0,"jazz, soul, r&b",1,0,0.00404495917832443
"13671","0siBQaURCli5wn2lqv8WZg","DPR LIVE",68,671511,"chill r&b;k-pop;korean r&b","non_billboard",0,"jazz, soul, r&b",1,0,0.00404495917832443
"13672","2o8gT0fQmFxGNbowbdgeZe","DPR IAN",65,292625,"k-rap","non_billboard",0,"hip hop, rap",1,0,0.00404495917832443
"13673","7w2OnhGK0NdJhvSAatGUFt","peace.",48,114,"0","non_billboard",0,"other",1,0,0.00404495917832443
"13674","5HenzRvMtSrgtvU16XAoby","Zion.T",61,495875,"chill r&b;k-pop;k-rap;korean pop;korean r&b","non_billboard",0,"jazz, soul, r&b",2,335.901761311756,0.00457838047614793
"13675","4l1q0z9xeJcJw73Gxc6gCB","Mark Tuan",51,329571,"0","non_billboard",0,"other",1,0,0.00404495917832443
"13676","6UbmqUEgjLA6jAcXwbM1Z9","BIBI",67,260276,"k-pop;korean r&b","non_billboard",0,"jazz, soul, r&b",1,0,0.00404495917832443
"13677","0Wwji82sLA0Hcvtuak3omb","AUDREY NUNA",58,117493,"alternative r&b;chill r&b;indie r&b;modern indie pop","non_billboard",0,"jazz, soul, r&b",1,0,0.00404495917832443
"13678","2y9lc6BY9KGEvMasG9487y","Adawa",43,394,"0","non_billboard",0,"other",1,0,0.00404495917832443
"13679","3uTnLc8tEqQYu5I1CWHjv6","Shayiting EL",42,104,"0","non_billboard",0,"other",1,0,0.00404495917832443
"13680","3pc0bOVB5whxmD50W79wwO","keshi",77,1194727,"chill r&b;pop","non_billboard",0,"jazz, soul, r&b",1,0,0.00404495917832443
"13681","50cRZOl5AL13akHdLc7nfP","Simu Liu",42,833,"0","non_billboard",0,"other",1,0,0.00404495917832443
"13682","2bWTIIQP9zaVc55RaMGu7e","Seori",60,114236,"k-pop;korean r&b","non_billboard",0,"jazz, soul, r&b",1,0,0.00404495917832443
"13683","7aSsnDTH11xS2yIn6cNtsF","Mercer",50,36094,"electro house","non_billboard",0,"edm, techno, house",2,164.368033958578,0.00531282495120918
"13684","5V9hwHev8mPXMe66QmyKJp","Plastic Toy",37,2651,"0","non_billboard",0,"other",1,0,0.00404495917832443
"13685","6r514fXAl2fe5cHF6HKOHW","JRY",45,2701,"0","non_billboard",0,"other",1,0,0.00404495917832443
"13686","5jm3x1qIibWdKSEMw2G011","Moksi",55,93905,"bass house;dutch edm;edm;electro house;electronic trap","non_billboard",0,"edm, techno, house",1,0,0.00404495917832443
"13687","19m3oZKjGSLzVW0OGIAcNg","George Maple",50,41261,"australian pop","non_billboard",0,"pop",2,1253.99880205617,0.00429810997039515
"13688","77YvCBWe0tTLygpgSJsdOH","Dhee",61,146828,"tamil pop","non_billboard",0,"pop",1,0,0.00404495917832443
"13689","7rVV9d6vc4FLT752uRuk71","Arivu",58,39118,"desi hip hop;tamil pop","non_billboard",0,"pop",1,0,0.00404495917832443
"13690","5FVBduYaeVBb6JIghza7v6","Santhosh Narayanan",66,633705,"filmi;tamil pop","non_billboard",0,"pop",1,0,0.00404495917832443
"13691","2Zxy5LwBatI5kw4uponwHQ","Riot Ten",56,80925,"dubstep;edm;electro house;electronic trap","non_billboard",0,"edm, techno, house",4,18941.7484471299,0.0111175524174176
"13692","1CXuuw8HJhyN80HlNzvL1e","Sullivan King",60,126719,"dubstep;edm","non_billboard",0,"edm, techno, house",2,1928.38617963569,0.00411106690011137
"13693","1CdH7hPovN32oz65xSnWHy","Teez",26,11078,"jersey club","non_billboard",0,"other",1,0,0.00404495917832443
"13694","5MEHQvTW53C0ccsuxdZobQ","Niniola",52,100196,"afropop;nigerian pop","non_billboard",0,"pop",2,0,0.0086033402163951
"13695","07ZhipyrvoyNoJejeyM0PQ","Higher Brothers",61,233276,"chinese hip hop","non_billboard",0,"hip hop, rap",3,943.339836378503,0.00591791471832849
"13696","6d9SnuHI2bRer7c76d8sLq","Bro Safari",46,153595,"bass trap;brostep;electro house;electronic trap;moombahton","non_billboard",0,"edm, techno, house",2,548.300309122263,0.00796447213663748
"13697","7r8xR0LmnaAM623MmRDn1V","Max Frost",56,103701,"austindie;indie poptimism;modern rock","non_billboard",0,"rock",1,0,0.00404495917832443
"13698","3CjPghA9sowRwFGSrU038J","Junkie Kid",39,17040,"0","non_billboard",0,"other",1,0,0.00404495917832443
"13699","1yShtQaHjChbToQboKRzgH","ShockOne",51,46099,"australian dance;dancefloor dnb;drum and bass;electro house;jump up","non_billboard",0,"edm, techno, house",1,0,0.00404495917832443
"13700","4E69riquObrTmBTVuF1b7B","graves",52,37072,"bass trap;electronic trap;future bass;pop edm;vapor twitch","non_billboard",0,"edm, techno, house",1,0,0.00404495917832443
"13701","7me0S5Z40qVWj3gzyK8aC3","Mc Livinho",68,6353193,"funk carioca;funk ostentacao;funk paulista","non_billboard",0,"jazz, soul, r&b",1,0,0.00404495917832443
"13702","0OJ5ViZQUFL6ileg5HvKKy","Trollphace",43,22612,"deathstep","non_billboard",0,"other",2,0,0.00716721858418394
"13703","2Z7uwArjFFDPwJGujZTzlN","Neo Fresco",33,4518,"dark clubbing","non_billboard",0,"other",1,0,0.00404495917832443
"13704","76jWEh2CVKVbxZT88Yn71i","DJ MERCER",31,1180,"0","non_billboard",0,"other",1,0,0.00404495917832443
"13705","5Jq7xVix3aUHQFQ5vNUgBu","Alesia",33,5550,"0","non_billboard",0,"other",1,0,0.00404495917832443
"13706","3ao3jf5d70Tf4fPh2bnXVl","We The Kings",65,1175067,"neon pop punk;piano rock;pop punk;pop rock;post-teen pop","non_billboard",0,"rock",2,1972.81820785284,0.000273417736073897
"13707","6uoCJh6AdFGLXtjUMhAJXw","Jonny Blu",24,1174,"contemporary vocal jazz","non_billboard",0,"jazz, soul, r&b",1,0,0.000267531835040939
"13708","1g1yxsNVPhMUl9GrMjEb2o","Plain White T's",68,1014321,"neo mellow;pop punk;pop rock","non_billboard",0,"rock",2,3429.23499951925,0.000270306114386516
"13709","5qK5bOC6wLtuLhG5KvU17c","Lil Mama",51,64536,"hip pop;pop rap;trap queen","non_billboard",0,"pop",1,0,0.000267531835040939
"13710","2lqwJq9YvuK2QitwKxmZ2B","The Submarines",23,213,"scottish new wave","non_billboard",0,"other",1,0,0.000267531835040939
"13711","1x1NsoNPyVy6FlgSLSovSk","Chantal Kreviazuk",48,66180,"canadian pop;candy pop;ectofolk;lilith;new wave pop;piano rock","non_billboard",0,"rock",1,0,0.000267531835040939
"13712","5dfpeyA02moPQZEODIqaOr","Vinnie Dombroski",0,0,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13713","2SZM0vus6Rryoh6MZ6ydO2","Roadside Ghost",0,28,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13714","4m2qBNdTUWiOfgYftaXHrp","Ouija Macc",21,1107,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13715","1K7FqMxrVG9WafdRFsB2wx","Big Hoodoo",32,22678,"0","non_billboard",0,"other",1,0,0.000274092333882504
"13716","00596Mq30n8FIYhfRhxhEk","Brian Kuma",17,530,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13717","06iphURrBDUwm37rKYkd2I","Mike E. Clark",36,19687,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13718","1QtIfAa6y7w2JhxYJhYeUG","Color Me Badd",54,370327,"boy band;new jack swing;r&b;urban contemporary","non_billboard",0,"jazz, soul, r&b",1,0,0.000274092333882505
"13719","7ipr4gJAFLoygvGdGs667W","Willie D",36,53553,"dirty south rap;dirty texas rap;g funk;gangster rap","non_billboard",0,"jazz, soul, r&b",2,0,0.00263146611957613
"13720","0jx4hPtb5enLdBDdHKuSgf","Kottonmouth Kings",52,264970,"rap metal;rap rock","non_billboard",0,"rock",1,0,0.000274092333882504
"13721","7FwPY9aH4o1l7QhYrjLwCQ","Joe Strange",9,18,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13722","3f5fB1YUbkUnW7cf7I0R48","Geto Boys",59,570424,"conscious hip hop;dirty south rap;g funk;gangster rap;golden age hip hop;hardcore hip hop;hip hop;old school hip hop;rap;southern hip hop","non_billboard",0,"jazz, soul, r&b",1,0,0.000274092333882505
"13723","4IADL9UHOLo4JDC5S9rmJd","Psychopathic Family",6,317,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13724","5yK5YSsWKH35QRTsHQHxEN","Blaze",41,9638,"classic house;deep house;diva house;funky house;garage house;soulful house;tribal house;vocal house","non_billboard",0,"edm, techno, house",1,0,0.000274092333882505
"13725","13PAR2tQOLWmj0wAr8UuXG","Downtown Brown",13,1265,"funk metal","non_billboard",0,"jazz, soul, r&b",1,0,0.000274092333882505
"13726","74Ch11L4833kZ9VfyziR3K","Unknown Artist",42,2861,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13727","3vQfiPySfUmNLcQs3XlraJ","KMK",17,58,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13728","2eQPDhVoSa5aeWROa5wfxZ","Esham",35,16309,"detroit hip hop;detroit trap","non_billboard",0,"hip hop, rap",1,0,0.000274092333882504
"13729","5GhV6Eyn4gu067mabcf69c","Tech",14,1,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13730","3RMUVIfL3EyviMrClncdOK","Kuba",41,15310,"psychill","non_billboard",0,"other",1,0,0.000274092333882505
"13731","2Yvu1e3nFIRPfdUr4Yph5C","Kuma",21,205,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13732","5DQifTB63J6vLv1MmshnA3","Perpetual Hype Engine",29,66,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13733","0mIdkiXOAyAAQmA6hvtZLr","Michael Summers",3,11,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13734","3iKfcoJ9G41JrlDDsOMHkb","Robert Rebeck",16,25,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13735","2TfXkSgUb9zL6z9kH6fEyd","Entire Hatchet Family",8,1101,"horrorcore","non_billboard",0,"other",1,0,0.000274092333882505
"13736","4e702HDw3WYdnqiW3looqk","INSANE CLOWN POSSE (ICP)",23,35558,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13737","5vLdqGKFcEkTQ4iJ3TJ5rv","Zug Izland",27,23051,"rap rock","non_billboard",0,"rock",1,0,0.000274092333882505
"13738","2eM9yF25bW7SBzIbd08LbU","Jumpsteady",14,20854,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13739","7rLOY138SbcBY9Rob0sbbE","TNT",16,166,"0","non_billboard",0,"other",2,33398.3741957447,0.00416514270808121
"13740","1X3bEuAPXVpwBRK9dUPBg9","Fresh Kid Ice",10,940,"asian american hip hop;miami hip hop","non_billboard",0,"hip hop, rap",1,0,0.000274092333882505
"13741","32PRutAHbxnA9OBFVK9FHM","Fish & Chips",6,56,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13742","3ZmuRrGHKHAPkwrLGuuzBX","Sean Blaze",7,18,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13743","4fj3N1gOlJcs9bQbeASHut","Fish ' Grits",6,4,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13744","63727CmmJ8oWFh8eAHvDYq","MC Breed",47,107033,"flint hip hop;gangster rap","non_billboard",0,"hip hop, rap",1,0,0.000274092333882505
"13745","7GXXMm3DB1VswVcuGyInUd","Vanilla Ice",60,352583,"hip house;miami hip hop","non_billboard",0,"edm, techno, house",1,0,0.000274092333882505
"13746","1fhIUdZhzeb6FmQ8qVeRr0","Esham",6,16498,"detroit hip hop;horrorcore","non_billboard",0,"hip hop, rap",1,0,0.000274092333882505
"13747","1aiioBfImFYt9NvlV3RXon","Project Born",18,7277,"flint hip hop;horrorcore","non_billboard",0,"hip hop, rap",1,0,0.000274092333882505
"13748","4yV04kfQDYLOGgc64Mc2dt","Myzery",15,6316,"horrorcore","non_billboard",0,"other",1,0,0.000274092333882505
"13749","79BM6J6R0osVs0Eqzv3D4Q","Headhunta'z",1,1,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13750","76z4CLRQFEylPYeEDLEw5T","Kim Marro",18,4,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13751","0QEpO3LlFE8jx17TT2NJva","Steve Jones",2,6,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13752","1IdX40nA0Jxas5CO6p90tC","Dave Greenberg",30,24,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13753","3JlJPTCHjn17rXJjb6b93t","Black Dog",30,226,"0","non_billboard",0,"other",1,0,0.000274092333882504
"13754","2SMptY4B94TKH8xTdncVC9","Breed",3,285,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13755","6e2u9HgI4qz8Dzr7WBM3o1","Stitches",53,254468,"miami hip hop","non_billboard",0,"hip hop, rap",1,0,0.000274092333882505
"13756","4ynqri8qRZXh64jLsQ8lpW","Lyte",29,11894,"0","non_billboard",0,"other",2,899.474642525349,0.000288017430140761
"13757","6nKWRAZC7HLCgKvFTQp8Ij","Fink Da East Side G",1,0,"0","non_billboard",0,"other",1,0,0.000274092333882505
"13758","2qNI3aGlywRzTkRBOy9YzG","Yasutaka Nakata",46,116635,"bitpop;japanese dance pop;japanese electropop","non_billboard",0,"pop",2,0,0.00136910514676156
"13759","1mU61l2mcjEFraXZLpvVMo","Matthew Koma",63,100083,"pop edm","non_billboard",0,"edm, techno, house",5,21821.9652101198,0.00913183698074356
"13760","6nNKPNNjOy3my0IYO8l0v4","Lucky Date",34,6471,"complextro","non_billboard",0,"other",2,743.55850814553,0.00471460760591759
"13761","2AoeqcUs8DySgZRJ9yV4Ou","Bright Lights",52,12958,"0","non_billboard",0,"other",1,0,0.000795094647604539
"13762","3c6oS8NjzXf1vHqFIL4ERr","Hatune Miku",2,44,"0","non_billboard",0,"other",1,0,0.000795094647604538
"13763","5RJFJWYgtgWktosLrUDzff","Griff",70,136021,"alt z;dance pop;pop;uk pop","non_billboard",0,"pop",1,0,0.000795094647604538
"13764","1chvP2tQALjeK6HckEhire","3SCAPE DRM",19,107,"0","non_billboard",0,"other",1,0,0.000795094647604538
"13765","2Y2bxyDres7uvcH4mZhaRF","Dominuscreed",16,51,"0","non_billboard",0,"other",1,0,0.000795094647604539
"13766","05KjvP5zdwtEIgEazqblZw","Marc Benjamin",58,10004,"big room;dutch edm;edm;electro house;house;pop dance;pop edm;slap house;tropical house","non_billboard",0,"edm, techno, house",1,0,0.000795094647604538
"13767","2Hchwjfl1DioXcIwbOJkus","Grant",53,32684,"edm;electro house;future bass;gaming edm","non_billboard",0,"edm, techno, house",1,0,0.000795094647604538
"13768","3sCSFXcnA4yqnV7KhnxPnl","Soulji",35,8594,"0","non_billboard",0,"other",1,0,0.000795094647604538
"13769","67MNhiAICFY6Pwc2YxCO0K","Elley Duhé",65,134152,"alt z;electropop;indie poptimism;pop","non_billboard",0,"pop",2,743.55850814553,0.00471460760591759
"13770","2KAcGNHkwCFJb7w19oaqmU","MXXWLL",42,22590,"neo r&b;popping","non_billboard",0,"jazz, soul, r&b",1,0,0.000795094647604539
"13771","5zfDGV6C2Xwns1g773GF3N","Magnificence",45,37940,"big room;edm;electro house;progressive electro house;sky room","non_billboard",0,"edm, techno, house",4,1121.82174991546,0.00590154125259023
"13772","2UmhByzSum8X2lQZ7pWvWp","RIRI",47,71157,"j-pop;japanese r&b","non_billboard",0,"jazz, soul, r&b",1,0,0.000795094647604538
"13773","7o7mC95EDbJKTcPAAs8C3r","Big Gigantic",60,228050,"edm;electronic trap;electropop;escape room;vapor twitch","non_billboard",0,"edm, techno, house",2,743.55850814553,0.00471460760591759
"13774","2zd9YxlsQvA5mkZ1NarYVQ","Miriam Bryant",64,165683,"swedish idol pop;swedish pop;swedish pop rap","non_billboard",0,"pop",1,0,0.000795094647604538
"13775","0iEQgB03UHGzSoaqXNj8sM","Kevin Drew",33,2387,"0","non_billboard",0,"other",1,0,0.000795094647604538
"13776","1nPwRCS2kolBlC9pecgpyS","Froxic",3,0,"0","non_billboard",0,"other",1,0,0.000795094647604539
"13777","0eW2N88UpBG0giW7LJOaY2","Mike Hawkins",37,10403,"danish electronic","non_billboard",0,"other",2,194.857624623438,0.00187668887082989
"13778","64RGS9OBGsUWkopEtO5Cz7","Kevin Drew",31,12983,"0","non_billboard",0,"other",1,0,0.000795094647604539
"13779","3OnuvQDUad50iPzbTcNwWT","Lazy Rich",9,3,"0","non_billboard",0,"other",1,0,0.000795094647604539
"13780","6YxROkkW4s3hwnD3HigdHl","Terravita",2,1,"0","non_billboard",0,"other",1,0,0.000795094647604539
"13781","3Q7oHGGdxsk1H2YprVH4hR","Tim Mason",8,8,"0","non_billboard",0,"other",1,0,0.000795094647604539
"13782","5Fxgnmj6heIXYWED6EiUr9","Yenn",11,453,"luxembourgian electronic","non_billboard",0,"other",1,0,0.000795094647604538
"13783","3nMvNrdQFXsGraxdvHH43t","Electrixx",21,8663,"complextro","non_billboard",0,"other",1,0,0.000795094647604538
"13784","1c6LLcHc56zsJ8UKHII99x","Cold Blank",12,1540,"complextro;fidget house;melbourne bounce","non_billboard",0,"edm, techno, house",2,743.55850814553,0.00471460760591759
"13785","1u7tnZD3wsNXbWI1CDHfkb","DJ Hero",21,1495,"0","non_billboard",0,"other",1,0,0.000795094647604538
"13786","0G54PlURou91NyAael9XAF","DJ Maxsie & Alex Speaker",16,101,"complextro","non_billboard",0,"other",1,0,0.000795094647604539
