"","id","name","popularity","followers.total","genres","type","total_num_songs"
"8254","4gdEanGJLoICZJNSuHX00t","Tidal Francis",35,100,NA,"non_billboard",NA
"8255","5Sq2960LCdGIniRjmbmT6G","Nuxe",48,4019,"lo-fi chill;sad lo-fi;sad rap","non_billboard",NA
"8256","5fSVkkuijRIpxuvSqysYiP","Snøw",74,119797,"sad lo-fi;sad rap","non_billboard",NA
"8257","5fj4oi7qHDoklvnnYmSBl0","sadeyes",61,107488,"emo rap;sad lo-fi;sad rap","non_billboard",NA
"8258","50cWGBRgIYv6AfOWTFCzAU","Shinpuruu",32,609,NA,"non_billboard",NA
"8259","4VegDdugwCSdbyoHdObFEy","Imfinenow",45,5309,"lo-fi chill;sad lo-fi;sad rap","non_billboard",NA
"8260","18Slf2vmL64UBt4TTU9cHY","plxntkid",34,4745,"emo rap","non_billboard",NA
"8261","30zfTLecaC1zCXFXGTYNWB","Kuzu Mellow",55,36068,"aesthetic rap;lo-fi rap;sad lo-fi;sad rap","non_billboard",NA
"8262","6zqcGQ6MH6yetBUoquMnL7","guardin",66,177482,"dark trap;emo rap;pop rap;sad lo-fi;sad rap","non_billboard",NA
"8263","0qOQWUV8CeCoQbymDxtjR1","Happily Sad",38,1729,"emo rap;sad lo-fi;sad rap","non_billboard",NA
"8264","2K1mi1jBq5fq3TxtQ09Wvv","raynadayz",34,279,NA,"non_billboard",NA
"8265","263czpX1R1DRptGohAr6i8","kinshii",38,1610,NA,"non_billboard",NA
"8266","2IpOedwLJx799PuossDiDe","Qawi Kamri",37,7422,"bruneian pop;emo rap","non_billboard",NA
"8267","7mSOlGzkqgAHxzRZRU3Y4C","Jay $tone",24,63,NA,"non_billboard",NA
"8268","0inkJpjAKDnQOv2VHBCU0Z","SadBoyProlific",70,276130,"emo rap;sad lo-fi;sad rap","non_billboard",NA
"8269","7pdO2N04Ggcu8tC3BqWUDc","Two:22",50,21928,"emo rap;sad lo-fi;sad rap","non_billboard",NA
"8270","7dL0nOHwnSAsNAwpkPSGWP","sangiovanni",67,519058,NA,"non_billboard",NA
"8271","71fY009eJ8QSpSNGDSkSuK","Dizzy Mizz Lizzy",45,56078,"danish alternative rock;danish pop;danish pop rock;danish rock","non_billboard",NA
"8272","25ERQzsKhPadf61ze3EJxm","Big4Keezy",24,118,NA,"non_billboard",NA
"8273","09agIJMxCD2k87ys9Al0f0","VIZE",78,157593,"dance pop;edm;german dance;pop dance;slap house;tropical house","non_billboard",NA
"8274","4qIVPF0s71ZYW3qzhu5GkF","Kina",74,694243,"sad lo-fi;sad rap","non_billboard",NA
"8275","28DFDpyRKnHQr6BFNPGP4L","James Earl Jones",33,1215,NA,"non_billboard",NA
"8276","4pymj2vy5yR9nIVrIaZ6ga","Chiwetel Ejiofor",32,1003,NA,"non_billboard",NA
"8277","6IhG3Yxm3UW98jhyBvrIut","Tekno",60,394889,"afropop;azontobeats;nigerian hip hop;nigerian pop","non_billboard",NA
"8278","2MfKVXjjRUAUEeh4b4y8Sc","Lord Afrixana",44,1122,NA,"non_billboard",NA
"8279","2wrxoZjEVKfJZhxCiqK0ju","JD McCrary",51,6119,NA,"non_billboard",NA
"8280","3qBrg0c1loxePyWQxp6F75","Shahadi Wright Joseph",46,701,NA,"non_billboard",NA
"8281","0FVsUxcFSlxwIM7Qs31s6J","Billy Eichner",52,2971,"disney","non_billboard",NA
"8282","7xX39IyguhWsTIg4eU2reH","Seth Rogen",52,3135,"disney","non_billboard",NA
"8283","65CKKZilbcSKkAPC9a5Mvh","Oumou Sangaré",52,90437,"afropop;malian blues;mande pop;wassoulou;world","non_billboard",NA
"8284","4KksP8dIhwtsf7RD6Xvd6y","Beyoncé Knowles Carter",0,905,NA,"non_billboard",NA
"8285","3jO7uMLDPJngUhguQlaDFP","Salatiel",44,13782,"azontobeats;cameroonian pop","non_billboard",NA
"8286","3XV0lFzNs8BCTwhJTcMiBr","Blue Ivy",52,13248,"kids hip hop","non_billboard",NA
"8287","3ZNQlU5HogZcqfsaFHtq6u","John Kani",21,60,NA,"non_billboard",NA
"8288","42q0rYXtR561ypg1Fcw1PI","Shatta Wale",57,114755,"afro dancehall;azonto;azontobeats;ghanaian pop","non_billboard",NA
"8289","7f9KxQWD88MZrSY6jc0zoW","Nija",49,10309,NA,"non_billboard",NA
"8290","3RThWxnHbyN5Hvkr66eYj7","Busiswa",55,196241,"south african house","non_billboard",NA
"8291","1svX5cMlY22N60RxwzeJNO","DJ Lag",46,12369,"gqom","non_billboard",NA
"8292","7G3HCN6GKPd8lOCSFNaoXV","Alfre Woodard",19,29,NA,"non_billboard",NA
"8293","6w3OAmGxtXCIt0bwyCupfQ","Jens Bergmark",13,21,NA,"non_billboard",NA
"8294","634n2o28cVdR45nvwibcaP","Julian Napolitano",15,23,NA,"non_billboard",NA
"8295","7JGe0f4ERJ6ROb5fDxSNHL","Maurice Joshua for Nu Soul Inc.",8,14,NA,"non_billboard",NA
"8296","2CiaxuTJEkikti5rbhQTZT","DJ Escape for Escape Productions",11,15,NA,"non_billboard",NA
"8297","5ppooyovqKz6dswneb9MyC","Tony Coluccio for Global Media Music",10,7,NA,"non_billboard",NA
"8298","3yxrLKYlQSRWnRrmcWEhO9","Achilles Sparta for Karmatronic Sound Mgmt LLC",15,25,NA,"non_billboard",NA
"8299","3TxVCaOXc3Lou2KvRFCogh","Peter Krajczar for Karmatronic Sound Mgmt LLC",15,12,NA,"non_billboard",NA
"8300","786VyW3g51Ii061UeL7QgO","Dave on HD Accel at Audacious",12,4,NA,"non_billboard",NA
"8301","710dMB3i4fS5r5E8SuTqhg","Christian on HD Accel at Audacious",12,3,NA,"non_billboard",NA
"8302","7mMXdfc082TjsMVrMzo4uw","OK DAC courtesy of Formation Records and Taciturn",6,6,NA,"non_billboard",NA
"8303","6UmI7hDrbmE8l9BtxTzISZ","Remix produced and mixed by Jesse Peterson & Alan Gordon",12,79,NA,"non_billboard",NA
"8304","68iRXBQ7fDXt7LEPhj0sSs","William Burke",37,57,NA,"non_billboard",NA
"8305","1Y8cdNmUJH7yBTd9yOvr5i","Destiny's Child",77,5304969,"dance pop;girl group;hip pop;pop;r&b;urban contemporary","non_billboard",NA
"8306","3jO614mmyQEUtwYgyIYZQR","Visitante",25,105,"theremin","non_billboard",NA
"8307","7oARdGGrQgcrHL1iwOdAav","Rudy Pérez",23,1364,NA,"non_billboard",NA
"8308","3K5AWAZhXhIpFHICufMsDn","Blackkey and Gousse",14,5,NA,"non_billboard",NA
"8309","1Hu58yHg2CXNfDhlPd7Tdd","Jacky Cheung",65,1043464,"c-pop;cantopop;classic cantopop;classic mandopop;mandopop","non_billboard",NA
"8310","7mvD9STpAXPlADKNQAYxFP","Lars Behrenroth",18,3468,NA,"non_billboard",NA
"8311","03tpYNPfDmm7Btm5geThZa","Tony Coluccio",23,42,NA,"non_billboard",NA
"8312","0ij2PQYebfZF0UuitRTeyh","JIMEK",39,14730,NA,"non_billboard",NA
"8313","36Sz05D8Ohp3spXD5fIvz1","Gareth Wyn",13,244,NA,"non_billboard",NA
"8314","2tY19WCwcfC1VewobkJR4x","Dave Parkinson",11,25,NA,"non_billboard",NA
"8315","0HfVyryX9l4wVTWHCE1IAL","Olli Collins",10,16,NA,"non_billboard",NA
"8316","0esMTrbL0t1a9KNqNf4iEz","Fred Portelli",14,18,NA,"non_billboard",NA
"8317","5eOyjW9QNqyggAYZHVHGh1","Billionaire (Sergei Hall & Kieron McTernan)",6,10,NA,"non_billboard",NA
"8318","4xgFgBZ7CRtgtHcziClOwQ","MOGUAI",62,90537,"edm;electro house;german techno;house;pop dance;progressive electro house;progressive house","non_billboard",NA
"8319","0uOCGJdlWRGTnPh2Aip9pK","Maaike Kito",34,5,NA,"non_billboard",NA
"8320","1NG1n6xlNFTJZdNYMAZo1E","MK Ultras (Dan Mallender, Dan Burrows, Tom Hill)",1,2,NA,"non_billboard",NA
"8321","1FX9xGQKsdS8r7EyFiUd3I","Star Smith",1,20,NA,"non_billboard",NA
"8322","3rDJ6iCLPiAZ2TVjs0Hwp1","Gareth Wyn www.myspace.com/garethwyn",0,2,NA,"non_billboard",NA
"8323","69tvuKf0loWn5SkViXkMAX","James Doman Under the exclusive management of Go Artist Management. myspace.com/goartistmanagement",0,1,NA,"non_billboard",NA
"8324","3qhUXMjcukKOfKEfTWaBu7","Alex Greggs Under the exclusive management of Go Artist Management. myspace.com/goartistmanagement",0,0,NA,"non_billboard",NA
"8325","6KHUI4apaFwg9Cal0aytgl","Pete Gooding Under the exclusive management of Go Artist Management. myspace.com/goartistmanagement",0,2,NA,"non_billboard",NA
"8326","0UREAO3ntYoweQnMGaXN5t","My Digital Enemy AKA Sergei Hall & Kieron McTernan www.myspace.com/mydigitalenemy",0,2,NA,"non_billboard",NA
"8327","49GqERSwMEM46DWQ3VCvs2","Olli Collins & Fred Portelli @ Eleven Recordings London",1,1,NA,"non_billboard",NA
"8328","7cns7Ty3AGhGgFOSOKQXDw","Johnny Vicious for Escape Productions",3,5,NA,"non_billboard",NA
"8329","0ka0kKZgG8ewkpIn4Qn37W","Jere McAllister for Slang Music Group",3,1,NA,"non_billboard",NA
"8330","2IJ5jZM0NabibWp8bhURUx","Vince Lawrence for Slang Music Group",3,3,NA,"non_billboard",NA
"8331","1nATZXdZbqH52RZC372XTp","OK DAC",7,4,NA,"non_billboard",NA
"8332","1Tj0w69t5nGPMwi3RmGk7d","Steve Pitron & Max Sanna",9,7,NA,"non_billboard",NA
"8333","0k2QYy32EpnxGGwKOTdqjT","Olli Collins & Fred Portelli. Produced & Mixed @ Eleven Recordings London",1,0,NA,"non_billboard",NA
"8334","5Hvd7DW2Ci8hjzXPEcbrUS","G. Lally",4,0,NA,"non_billboard",NA
"8335","7xwN3wuAbcvsSsY4fj1iLA","My Digital Enemy",29,10039,"deep groove house;funky tech house","non_billboard",NA
"8336","5UcBHadyT6c5v0LkYXm0i1","Kazuhiko Gomi for Bernadette Brennan Management",2,2,NA,"non_billboard",NA
"8337","2hLrZOPHBAdnpwe6KN7b2F","Jens Bergmark for Peace Bisquit",20,8,NA,"non_billboard",NA
"8338","5X7NxRKjhUoQJmjb2MNuR0","Dave Audé for Awestruck Productions, Inc.",15,9,NA,"non_billboard",NA
"8339","7EG427eU1egiyatHe6W5Wh","Frank Demaria for Dazed Recordings and Peace Bisquit",1,1,NA,"non_billboard",NA
"8340","0LU64waIVTAXpWcc2TNodi","Anthony Saputo for Dazed Recordings and Peace Bisquit",1,1,NA,"non_billboard",NA
"8341","4msToDzSn7h1biwApT1MWk","Craig Christensen for The Other One and Peace Bisquit",1,1,NA,"non_billboard",NA
"8342","5LFJFRPG7554g64j8dDIPW","Dom Capello",4,7,NA,"non_billboard",NA
"8343","5F7T6iFGZ9sR0GjY1hzR6Z","Remixed by Mark Picchiotti for MARK! Productions, Inc. and Peace Bisquit",2,5,NA,"non_billboard",NA
"8344","0fHrV27RGWEao8uPcJb9et","Jump Smokers for JumpSmokers.com",1,0,NA,"non_billboard",NA
"8345","7ppc91oHzScWEfTsnfK6rG","Timothy Mosely, King Logan and Jerome Harmon for Timbaland Productions",13,10,NA,"non_billboard",NA
"8346","0lRSDuTg08HniQSlSq1a21","King Logan",13,64,NA,"non_billboard",NA
"8347","43Pssem55gSIRQbip62n0e","Jerome Harmon",13,12,NA,"non_billboard",NA
"8348","1XGx79Bj38wabMNiqxmU6f","James Wiltshire and Russell Small for Freemaison www.freemaison.com",23,48,NA,"non_billboard",NA
"8349","0vL4qy0qYMzmuhPAs9Tf16","Russell Small",30,536,NA,"non_billboard",NA
"8350","4wKURKBsLnJcUIcc0EhpVx","James Wiltshire",22,26,NA,"non_billboard",NA
"8351","49H2dQUNhIlso7VNkS8nFR","Freemasons",49,49575,"dance pop;disco house;diva house;europop;tribal house;vocal house","non_billboard",NA
"8352","34mMeJFju0jUtiay5UDFYu","Fraser T. Smith",14,565,NA,"non_billboard",NA
"8353","0JvSc02uanQqYzVp4Fkkst","Ralph Rosario",6,426,"classic house;hip house","non_billboard",NA
"8354","19T6vS2Umo5usI9wOVnKMd","Maurice Joshua",33,1992,"acid house;chicago house;classic house;hip house","non_billboard",NA
"8355","6bS9W2ZUIZCwumkGP63dSp","DJ Speedy",14,218,NA,"non_billboard",NA
"8356","5Ayl2bJtN5mdCsxZoxs9n1","Collie Buddz",65,342845,"dancehall;jawaiian;modern reggae;reggae fusion;roots reggae","non_billboard",NA
"8357","69y5G55Ygiy52Vltt2dw8T","The Tranzformas",8,4,NA,"non_billboard",NA
"8358","5GQXu3sK1wDVoABlR6DYKb","Cedkeyz",7,10,NA,"non_billboard",NA
"8359","2C1c9mR5JZCXYGUbxJE1hE","Derek ""Grizz"" Edwards",10,9,NA,"non_billboard",NA
"8360","2FP9Tn03Iwc7e7AIhgrxQq","The Freemason",7,57,NA,"non_billboard",NA
"8361","269r7gpyiINrCfgPHhfx33","Bama Boyz",18,40,NA,"non_billboard",NA
"8362","1aZvhLpnKGnfsJYl3hqCKc","Adam12",4,70,NA,"non_billboard",NA
"8363","44qVOHAihzGKRQC0RaoEoK","Rockwilder",23,841,NA,"non_billboard",NA
"8364","6xCpgoPYilL9UsNUHGTJKv","Azza",11,122,NA,"non_billboard",NA
"8365","4p0BnnpCYlxOPuBjtvZQn4","Nocap",28,205,NA,"non_billboard",NA
"8366","5VHjaDvQcu3lCkOiXID16U","Icy Narco",39,142058,"miami hip hop","non_billboard",NA
"8367","1TPNC8TFcyC8s5TeSmQT23","Jhonni Blaze",43,77621,"pop r&b;trap queen","non_billboard",NA
"8368","7qlye19Yivz8Iog1ueVGzw","KyleYouMadeThat",46,3627,NA,"non_billboard",NA
"8369","73I6doLwJjcQ2YYrPgtz0l","Kingg Bucc",40,1203,NA,"non_billboard",NA
"8370","22KyrgRdE2K6aB5wtZls3c","AG Club",56,80196,"indie hip hop;underground hip hop","non_billboard",NA
"8371","2L0gnkAKeI02m1uICZSWNO","Tre DaVinci",25,1146,"memphis hip hop","non_billboard",NA
"8372","3deXBpzCvVqY0C9wnZZNhu","BT TRAPTIZED",22,997,NA,"non_billboard",NA
"8373","6qFgGOlAtv3nNpJEzvZkjw","Jay Juice",20,5949,NA,"non_billboard",NA
"8374","1r2BQx1aZInugeGMR90KNs","G-Nine",43,55012,"florida rap","non_billboard",NA
"8375","3Z6NNRPqaNhhWpd0JnM25B","Nicka Kirstejn",12,12,NA,"non_billboard",NA
"8376","3FEdBSesswcVNAlI9oztyM","Torsten BUDA Jacobsen",11,13,NA,"non_billboard",NA
"8377","35jf7A1Z7ZKGpGP63prk6e","John Potoker",26,43,NA,"non_billboard",NA
"8378","7cl60wLuptP1SlEMqsAK5N","Alan Gregorie",13,5,NA,"non_billboard",NA
"8379","6POdwLUtKqP6qQ9bRBx7NZ","Bulgarian Women's Choir",36,1324,"women's choir","non_billboard",NA
"8380","5TVL4FXEntBYZb3ujyt6fH","The Blind Boys Of Alabama",46,40464,"gospel singers","non_billboard",NA
"8381","4pVaQcaBqbvk0ucB4r65e3","Mark Mancina",59,10827,"soundtrack","non_billboard",NA
"8382","3nf2EaHj8HikLNdaiW3v73","Injury Reserve",57,208786,"alternative hip hop;conscious hip hop;escape room;hip hop;underground hip hop","non_billboard",NA
"8383","2VoP4JXyxNPIoYAFdB5ssQ","Uli Jon Roth",29,31662,"german hard rock;neo classical metal","non_billboard",NA
"8384","3ynciOYDCJvUR7IGN7iczi","Martin Pullan",29,18,NA,"non_billboard",NA
"8385","0I7UnRLIdCD310ZBgeuqh5","JD Souther",44,46534,"country rock;folk rock;mellow gold;soft rock","non_billboard",NA
"8386","5Y4KzJ4mRooyCG3qmIqOtd","Lauren Faith",41,7672,NA,"non_billboard",NA
"8387","3BYXi96LqI8TwNljFKE0DZ","Girlpool",49,110427,"anti-folk;bubblegrunge;indie pop;indie punk","non_billboard",NA
"8388","2xMBRdUYQjgJezQ8lNGQq5","Muhsinah",33,8683,NA,"non_billboard",NA
"8389","4VKbZ8lm0Bm1AbtzAbBdpO","Eris Drew",38,10455,"experimental house;float house","non_billboard",NA
"8390","7gQNLR8mykA1KjGClbPYHe","MNDR",53,29721,"electropop;indie poptimism;indietronica;metropopolis;shimmer pop","non_billboard",NA
"8391","7otKYmElBQYSTOSSbZ9qtR","Jonathan Elias",22,1647,NA,"non_billboard",NA
"8392","5FF3gHN5Y7n6Ql0bScsytM","Michael Sherwood",17,68,NA,"non_billboard",NA
"8393","5HcunTidTUrOaf8V0iJcvl","Nusrat Fateh Ali Khan",66,2496351,"filmi;indian fusion;pakistani folk;qawwali;sufi;world","non_billboard",NA
"8394","7EVYsHqmsMkKGT2Bg57PYM","Lawrence Schwartz",17,4,NA,"non_billboard",NA
"8395","5vODvYZrIjweD0VS23MtpC","Elisabeth Stanley",0,1,NA,"non_billboard",NA
"8396","5ZBhYuX1h0C74uSvn2EpHm","Original Broadway Cast Of Jagged Little Pill",44,4675,"broadway","non_billboard",NA
"8397","6fRKmasg6yYIKIzkNIjml2","Elizabeth Stanley",37,574,"broadway;show tunes","non_billboard",NA
"8398","2kkTVc2b5MjSXidzBCHl82","Bil Bless",8,774,"glitch hop","non_billboard",NA
"8399","06YCghSIoWClH6feWUOzkY","F9",33,511,NA,"non_billboard",NA
"8400","24hRAuZo7dwQ2grtqmg1Rq","RedTop",17,101,NA,"non_billboard",NA
"8401","4wknbsqzOCI7g8xihM7QP7","Dave Armstrong",26,1239,"disco house;filter house;vocal house","non_billboard",NA
"8402","2hSWsXrlPQqshm4SFizxiU","RedRoche",24,280,"canadian electronic","non_billboard",NA
"8403","1k5wFphNsHxcR3Q3FJj6sI","Sy'rai",1,111,NA,"non_billboard",NA
"8404","1e6Xd605U8JgzSfbPpOE2H","Brandy, Ray J & Willie Norwood Sr.",2,102,NA,"non_billboard",NA
"8405","30yNK6ul4uCxHnK36GD1fg","TKO",33,34193,"australian trap;australian underground hip hop","non_billboard",NA
"8406","6Tg1uyto2LrwltY2TQHia2","Cutfather & Joe",41,127,NA,"non_billboard",NA
"8407","3Wr7oIlbc44t0Cek1VIg5D","Queens Cast",44,4747,NA,"non_billboard",NA
"8408","5Ud0uHj9JTIoZXgmprYGC6","Pepi Sonuga",28,77,NA,"non_billboard",NA
"8409","56RnObLA96CLXUOpCi7WhC","Naturi Naughton",40,3105,NA,"non_billboard",NA
"8410","3jLnJLJwjNE0GAyUYYeZqu","Nadine Velazquez",35,126,NA,"non_billboard",NA
"8411","6f8Z5hf3WFDKHWh2MgfeMR","Cam'Ron",31,1723,NA,"non_billboard",NA
"8412","5wwneIFdawNgQ7GvKK29Z3","Lucas & Steve",71,404934,"dance pop;edm;electro house;pop dance;pop edm;tropical house","non_billboard",NA
"8413","29c2vtSHCC1QvGh29zEfpy","Kim Kaey",43,4465,NA,"non_billboard",NA
"8414","7r2oyrNc0YjSC7hZL87V0Y","Ro James",52,238417,"alternative r&b;pop r&b;r&b","non_billboard",NA
"8415","5cwfmeK8SbcLheihbOccbt","High Level",7,4,NA,"non_billboard",NA
"8416","0IxChg1fNpSIwT8BlRnbaD","Josh Harris",13,13,NA,"non_billboard",NA
"8417","0nshcSb64JOnd9wUm7Zn3O","Damien Mendis",7,3,NA,"non_billboard",NA
"8418","1FcwSUfI5ot2K56efOJr3n","Precison",7,0,NA,"non_billboard",NA
"8419","3ZOFIbLthNmvWJyZgV24MC","Twista",0,90,NA,"non_billboard",NA
"8420","7GHy2vpvkArlDkpLevNSf3","Soulchild",3,29,NA,"non_billboard",NA
"8421","3kegXR8rfHc9U4IwHGt4lb","Jon Pearn",29,60,NA,"non_billboard",NA
"8422","2aM5jpQ0WTcQDeHsil8Ihz","Michael Gray",56,29128,"deep house;disco house;vocal house","non_billboard",NA
"8423","3HmR1t0DrYmVr2RCfzHU4c","Ernie Lake",3,15,NA,"non_billboard",NA
"8424","5NmTfZra8iHO3sAof2ITAc","Filur",20,2892,NA,"non_billboard",NA
"8425","4bYwbb6k4ujHD2NXRxSwRP","Robbie Rivera",46,37021,"circuit;edm;electro house;funky tech house;house;progressive house;tech house;tribal house;vocal house","non_billboard",NA
"8426","6LXOLP2Fs5dvbHgD1UyI4B","Mike Rizzo",5,3,NA,"non_billboard",NA
"8427","5bQLHZXLiVPxi2Suodt3wV","Antha Pantha",35,171,NA,"non_billboard",NA
"8428","5QNT3OFrqUABwC5aSJkKPd","Crystal Caines",26,1931,"deep underground hip hop","non_billboard",NA
"8429","1OyFuPJTxSafPoIJJQoEBa","Tatiana Paulino",23,96,NA,"non_billboard",NA
"8430","4nSYIgxsbFMsqavEcK8lkk","Marty Baller",27,14165,"harlem hip hop","non_billboard",NA
"8431","4Yugih3CQidgutzLhObRtd","Mama Ferg",14,118,NA,"non_billboard",NA
"8432","7p3o1oqzkOV2GPQYHKseI0","Maad*Moiselle",24,596,NA,"non_billboard",NA
"8433","10Khz9BDdDT2mzm3330Cvu","Onyx",56,384660,"east coast hip hop;gangster rap;hardcore hip hop;hip hop;queens hip hop;rap","non_billboard",NA
"8434","06xa1OLBsMQJFXcl2tQkH4","Machinedrum",50,95505,"footwork;future bass;future garage;glitch;glitch hop;halftime dnb;intelligent dance music;minimal dnb;uk bass;vapor twitch;wonky","non_billboard",NA
"8435","1r1n66Rkx4fzNCIUQhS6OH","Tanerélle",55,94778,"alternative r&b;chill r&b;indie electropop","non_billboard",NA
"8436","0rKc6ImQCM6pmYrQj5zcra","Mono/Poly",42,31240,"vapor twitch;wonky","non_billboard",NA
"8437","5k5eiijuHxrGwXp2Pz37GZ","Justin Jay",48,35665,"deep disco house;house","non_billboard",NA
"8438","6l0u1oM2imxw0isrGcXpmH","Effin",42,14304,"dubstep;gaming dubstep","non_billboard",NA
"8439","2gNmFyBanPG1slh2pHnCtU","Holy Goof",52,46919,"bass house;uk dance","non_billboard",NA
"8440","5lBUWrTWtJewTgS394y0m9","Elle Fanning",31,7021,NA,"non_billboard",NA
"8441","0jqiClgvyG4kZ0U0uUiK7N","NickNack",22,149,NA,"non_billboard",NA
"8442","0mZbFsWo9tHccJsYkrIczQ","Good Gas",48,34752,"vapor trap","non_billboard",NA
"8443","53ixqKNKVTgtSx3m3DGMA2","FKi 1st",51,14472,"atl trap","non_billboard",NA
"8444","4E7AV8mtElSjHZP3xA9kyU","Luke James",48,139557,"alternative r&b;pop r&b;r&b","non_billboard",NA
"8445","3j7Sw80qzL2FJlryUhI3wG","Shabba Ranks",52,120266,"reggae fusion","non_billboard",NA
"8446","5Ye2QWN2Wl9zTn947eaest","We The Kingdom",62,100225,"anthem worship;ccm;world worship","non_billboard",NA
"8447","0bz9hDpUbAw5JElgEiuIYZ","Matt Redman",62,504840,"ccm;christian alternative rock;christian music;uk worship;world worship;worship","non_billboard",NA
"8448","1TlTGJuzfnndWJDNxnODzh","Bear Rinehart",48,1074,NA,"non_billboard",NA
"8449","0HQiwspXm03L5BmzTgK1hV","The Maker & The Instrument",41,3909,"christian relaxative","non_billboard",NA
"8450","1Q3Bf69OLRJEZBigSjtUs5","Nicole Serrano",38,4320,"indiecoustica","non_billboard",NA
"8451","0289SkqAn0iOohwm0pIHv3","Pat Barrett",58,55019,"anthem worship;ccm;christian pop;world worship","non_billboard",NA
"8452","70Rhe5rWMA8u4f6ptC1iMw","Kristyn Getty",39,1484,NA,"non_billboard",NA
"8453","1GKYNY4rIPnOuTfC0J1IWw","Audrey Assad",57,126361,"anthem worship;ccm;christian alternative rock;christian music;indiecoustica;roots worship;world worship;worship","non_billboard",NA
"8454","5AxCkKr6aZBRfm9KD7ermh","Leslie Jordan",54,1277,NA,"non_billboard",NA
"8455","0XFBXku1ro7p7bjFQk98o6","Christy Nockels",54,123991,"anthem worship;ccm;christelijk;christian alternative rock;christian music;indiecoustica;roots worship;world worship;worship","non_billboard",NA
"8456","5NYx0SODyQtkj4ISQZTObP","Watoto Children's Choir",14,4375,"children's choir","non_billboard",NA
"8457","5xeQQvqh0EVzsxCyoRfAsD","David Crowder",13,7128,"christian alternative rock;christian music;worship","non_billboard",NA
"8458","1bdnGJxkbIIys5Jhk1T74v","Brandon Lake",68,108361,"ccm;world worship","non_billboard",NA
"8459","1HYNk3B7EsRPIqAOACgjK1","Andrew Peterson",54,77166,"acoustic pop;ccm;christian alternative rock;christian music;indiecoustica;roots worship;worship","non_billboard",NA
"8460","7fFfPSHnrplQpezV79CFYc","SosMula",68,84991,"dark trap;underground hip hop","non_billboard",NA
"8461","395BAMokcNaqWcCl8uU1ky","Sickboyrari",52,73899,"glitchcore;underground hip hop;vapor trap","non_billboard",NA
"8462","1McMRetlMqavXFC8TCVfma","The Wolfe Brothers",48,17399,"australian country;australian pop","non_billboard",NA
"8463","3P5Gy7HVsYRKZW5rQf08u3","The Gronkowski Brothers",36,44,NA,"non_billboard",NA
"8464","6Nf3jLrIOWnKsvdpJcup2y","RoadHouse",25,166,NA,"non_billboard",NA
"8465","3I8ZwvgzfDF1OtQNXay4EC","Roadhouse",3,218,NA,"non_billboard",NA
"8466","3ApUX1o6oSz321MMECyIYd","Quinn XCII",74,677023,"electropop;indie pop rap;pop;pop rap","non_billboard",NA
"8467","2FEdyVgGMSclOsYJ4wAQUY","Public Library Commute",49,20015,"bedroom soul;chill r&b","non_billboard",NA
"8468","3QJUFtGBGL05vo0kCJZsmT","salem ilese",70,154662,"alt z;modern indie pop;social media pop","non_billboard",NA
"8469","3UjPnt2nRmw10N58bBeNOg","Xavier Omär",59,315123,"alternative r&b;chill r&b;indie r&b;indie soul;r&b;trap soul","non_billboard",NA
"8470","2UBVwsstNxYlnn2pyyi84c","Aaron Heard",25,24,NA,"non_billboard",NA
"8471","47e4M1qQ13UEbVqaIkvwDG","Jess Nyx",19,32,NA,"non_billboard",NA
"8472","0a0a2SoAJnjazelyXDNfnE","Zach Hatfield",17,10,NA,"non_billboard",NA
"8473","1g9j6GF1jyjrhixt3Vurzs","Courtney LaPlante",47,1817,NA,"non_billboard",NA
"8474","3et9upNERQI5IYt5jEDTxM","Thy Art Is Murder",56,355109,"australian metal;australian metalcore;deathcore;melodic metalcore;metalcore","non_billboard",NA
"8475","0qJpY7K8p7g6sacvaGNt6i","Fit For An Autopsy",53,126180,"brutal deathcore;deathcore;melodic metalcore;metalcore","non_billboard",NA
"8476","6GaslxycqT27V8q2H3yZ7x","Little Ricky ZR3",45,9256,NA,"non_billboard",NA
"8477","0pnd3MP2rxAzljR9AqXUJB","Little Big",65,1171563,"hard bass;russian rave","non_billboard",NA
"8478","44XzG6GoJZNtkIGW19hsUK","Tommy Cash",59,213549,"estonian hip hop","non_billboard",NA
"8479","67qogtRNI0GjUr8PlaG6Zh","Zeds Dead",67,512236,"brostep;canadian electronic;dubstep;edm;electro house;electronic trap;progressive electro house","non_billboard",NA
"8480","62zLrboqOTPyozwi721CVy","Lorenzo",63,1095747,"french hip hop;pop urbaine;rap conscient;rap francais","non_billboard",NA
"8481","6beUvFUlKliUYJdLOXNj9C","King Princess",66,1354934,"alt z;art pop;dance pop;electropop;indie pop;indie poptimism;nyc pop;pop","non_billboard",NA
"8482","1O9iHQjrVuiAYOJFCBeFSl","serpentwithfeet",54,89837,"alternative r&b;art pop;escape room;experimental r&b","non_billboard",NA
"8483","0f20t0E1ZOFzppwfmmL2S6","Mille Trygg-Wiberg",21,6,NA,"non_billboard",NA
"8484","76dee12CTybUuDGVQV5RbM","Ben Berry",15,15,NA,"non_billboard",NA
"8485","5L1ueznqwXIHAimfnhfftF","Russ Chimes",27,7542,"filter house","non_billboard",NA
"8486","6zREiaEjYXtcirqnoxXs71","James Jacob",31,279,NA,"non_billboard",NA
"8487","3SvsaUFZZNgVZYKrcFgzWW","Ahadadream",24,1724,"experimental club","non_billboard",NA
